Artist,Song,ValidLink,ID,KworbLink,Spotify Link
Dean Martin & Marilyn Maxwell,Let It Snow! Let It Snow! Let It Snow!,False,1dQPM6NTmRjDHFiXQpwEOi,https://kworb.net/spotify/track/1dQPM6NTmRjDHFiXQpwEOi.html,https://open.spotify.com/track/1dQPM6NTmRjDHFiXQpwEOi
Dean Martin & Marilyn Maxwell,"Baby, It's Cold Outside",True,4MrfQL4TYQXJBlZYpAHTuE,https://kworb.net/spotify/track/4MrfQL4TYQXJBlZYpAHTuE.html,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
Dean Martin & Marilyn Maxwell,That's Amore,False,4I4aQGNJ2HufloNtB65nxR,https://kworb.net/spotify/track/4I4aQGNJ2HufloNtB65nxR.html,https://open.spotify.com/track/4I4aQGNJ2HufloNtB65nxR
Dean Martin & Marilyn Maxwell,Rudolph The Red-Nosed Reindeer,True,2L9QLAhrvtP4EYg1lY0Tnw,https://kworb.net/spotify/track/2L9QLAhrvtP4EYg1lY0Tnw.html,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
Dean Martin & Marilyn Maxwell,Everybody Loves Somebody,False,5I9sHwLDX28tLtzVgKLtpr,https://kworb.net/spotify/track/5I9sHwLDX28tLtzVgKLtpr.html,https://open.spotify.com/track/5I9sHwLDX28tLtzVgKLtpr
Dean Martin & Marilyn Maxwell,Ain't That A Kick In The Head,False,7fQ3PYTYdu208fQ3JEm2U7,https://kworb.net/spotify/track/7fQ3PYTYdu208fQ3JEm2U7.html,https://open.spotify.com/track/7fQ3PYTYdu208fQ3JEm2U7
Dean Martin & Marilyn Maxwell,Silver Bells,True,4QX5pZQpQTgVlkqfUTDim0,https://kworb.net/spotify/track/4QX5pZQpQTgVlkqfUTDim0.html,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
Dean Martin & Marilyn Maxwell,Volare (Nel Blu Di Pinto Di Blu),False,6PJPE8jlEOhZzS442yGybK,https://kworb.net/spotify/track/6PJPE8jlEOhZzS442yGybK.html,https://open.spotify.com/track/6PJPE8jlEOhZzS442yGybK
Dean Martin & Marilyn Maxwell,Sway (Quien Sera),False,3QyPsavxL681NX7SPVGd5T,https://kworb.net/spotify/track/3QyPsavxL681NX7SPVGd5T.html,https://open.spotify.com/track/3QyPsavxL681NX7SPVGd5T
Dean Martin & Marilyn Maxwell,You're Nobody 'Til Somebody Loves You,False,23HbP3nHw2b8LkerAoCMK7,https://kworb.net/spotify/track/23HbP3nHw2b8LkerAoCMK7.html,https://open.spotify.com/track/23HbP3nHw2b8LkerAoCMK7
Dean Martin & Marilyn Maxwell,Mambo Italiano,False,7DuqCAxfOEKBfQgrnWfHrh,https://kworb.net/spotify/track/7DuqCAxfOEKBfQgrnWfHrh.html,https://open.spotify.com/track/7DuqCAxfOEKBfQgrnWfHrh
