Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Olivia Rodrigo - drivers license,706,101.0,1,(x57),19266,2619573,Olivia Rodrigo,drivers license
Imagine Dragons - Believer,1548,,19,,3411,2608647,Imagine Dragons,Believer
V - Love Me Again,439,50.0,3,(x2),16361,2603664,V,Love Me Again
Sam Smith - Unholy,433,171.0,1,(x34),14455,2598271,Sam Smith,Unholy
Taylor Swift - Blank Space,1057,,21,,5921,2568688,Taylor Swift,Blank Space
Gunna - fukumean,479,92.0,4,,10312,2505190,Gunna,fukumean
Travis Scott - HIGHEST IN THE ROOM,951,86.0,1,(x11),7895,2490526,Travis Scott,HIGHEST IN THE ROOM
Doja Cat - Paint The Town Red,365,102.0,1,(x7),18608,2443883,Doja Cat,Paint The Town Red
Olivia Rodrigo - good 4 u,535,107.0,1,(x32),15670,2441415,Olivia Rodrigo,good 4 u
Miguel - Sure Thing,655,30.0,6,,8674,2428623,Miguel,Sure Thing
The Chainsmokers - Something Just Like This,1113,7.0,5,,15369,2408889,The Chainsmokers,Something Just Like This
Anirudh Ravichander - Chaleya,386,100.0,1,(x13),19749,2399575,Anirudh Ravichander,Chaleya
24kGoldn - Mood,683,172.0,1,(x3),9465,2390309,24kGoldn,Mood
Lost Frequencies - Where Are You Now,833,,12,,4793,2333789,Lost Frequencies,Where Are You Now
Bruno Mars - Just the Way You Are,1124,,29,,5820,2327195,Bruno Mars,Just the Way You Are
Lewis Capaldi - Before You Go,1186,,18,,3185,2325638,Lewis Capaldi,Before You Go
Internet Money - Lemonade,677,175.0,1,(x46),10527,2321122,Internet Money,Lemonade
Ariana Grande - we can't be friends (wait for your love),230,84.0,1,(x27),18307,2320422,Ariana Grande,we can't be friends (wait for your love)
Stephen Sanchez - Until I Found You,582,12.0,8,,7912,2310585,Stephen Sanchez,Until I Found You
Djo - End of Beginning,249,83.0,2,(x24),16110,2306598,Djo,End of Beginning
Eminem - Mockingbird,685,,11,,6673,2296005,Eminem,Mockingbird
d4vd - Romantic Homicide,703,18.0,8,,6931,2275034,d4vd,Romantic Homicide
Benson Boone - Beautiful Things,272,52.0,4,,12166,2273824,Benson Boone,Beautiful Things
Sabrina Carpenter - Nonsense,652,3.0,9,,7204,2265737,Sabrina Carpenter,Nonsense
Coldplay - Viva La Vida,751,8.0,6,,16105,2265020,Coldplay,Viva La Vida
Coldplay - My Universe,636,63.0,1,(x1),13254,2257746,Coldplay,My Universe
Masked Wolf - Astronaut In The Ocean,538,158.0,1,(x20),13423,2250811,Masked Wolf,Astronaut In The Ocean
Jin - The Astronaut,235,133.0,1,(x22),26779,2244121,Jin,The Astronaut
