Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Justyc - Ripo Ripo - Omah Lay,4,,79,,17489,57998,Justyc,Ripo Ripo - Omah Lay
7Dime - Love Triangle,5,,45,,26230,57827,7Dime,Love Triangle
Black Sherif - Wasteman,16,,74,,5865,57491,Black Sherif,Wasteman
"NSG - Daily Duppy, Part 1",18,,125,,3877,57395,NSG,"Daily Duppy, Part 1"
PsychoYP - Disintegrate,3,,52,,30420,57366,PsychoYP,Disintegrate
Lil Baby - Detox,21,,69,,5155,57341,Lil Baby,Detox
Metro Boomin - On Time,8,,41,,12084,57091,Metro Boomin,On Time
Travis Scott - PARASAIL,4,,68,,24621,56789,Travis Scott,PARASAIL
Bolisco - Awon Akokalashika,3,,48,,27191,56616,Bolisco,Awon Akokalashika
Future - Magic Don Juan (Princess Diana),3,,65,,25043,56360,Future,Magic Don Juan (Princess Diana)
Blaqbonez - Bling,36,,146,,1751,56357,Blaqbonez,Bling
Damo K - Grind,28,,123,,2550,56353,Damo K,Grind
Ayox - Pray For Me,5,,169,,12215,56304,Ayox,Pray For Me
Teni - YBGFA,4,,65,,23023,56255,Teni,YBGFA
Joeboy - Likkle Riddim,15,,43,,8809,56166,Joeboy,Likkle Riddim
Nicki Minaj - Fallin 4 U,3,,64,,27423,56110,Nicki Minaj,Fallin 4 U
Tems - Voices in My Head (Interlude),2,,73,,36125,56096,Tems,Voices in My Head (Interlude)
Llona - Commander,3,,136,,23819,56022,Llona,Commander
Don Toliver - Private Landing,12,,111,,6722,55971,Don Toliver,Private Landing
Berri-Tiga - Egopiano,5,,112,,15951,55967,Berri-Tiga,Egopiano
J. Cole - Stickz N Stonez,3,,61,,26414,55612,J. Cole,Stickz N Stonez
Tion Wayne - Body (Remix),34,,131,,2188,55462,Tion Wayne,Body (Remix)
Dangbana Republik - Far Away,36,,151,,1740,55208,Dangbana Republik,Far Away
Black Sherif - Second Sermon,22,,42,,5094,55130,Black Sherif,Second Sermon
Young Thug - Parade on Cleveland,3,,45,,32575,55126,Young Thug,Parade on Cleveland
Nicki Minaj - Do We Have A Problem?,30,,96,,2866,55040,Nicki Minaj,Do We Have A Problem?
Khaid - People (Evil),5,,100,,16290,54999,Khaid,People (Evil)
Blaqbonez - ESS MAMA,10,,38,,13187,54738,Blaqbonez,ESS MAMA
T-Classic - Dangerous,26,,94,,3575,54621,T-Classic,Dangerous
Simi - Stranger,7,,129,,10084,54478,Simi,Stranger
Tems - T-Unit,2,,76,,33585,54434,Tems,T-Unit
Dj newsky - Elena afro house - rmx,6,,143,,9676,54401,Dj newsky,Elena afro house - rmx
Blaqbonez - HOT BOY,9,,26,,15939,54382,Blaqbonez,HOT BOY
Larry Gaaga - Egedege,32,,120,,2308,54376,Larry Gaaga,Egedege
Metro Boomin - Metro Spider,8,,56,,9974,54186,Metro Boomin,Metro Spider
Show Dem Camp - Kele,12,,35,,10946,53935,Show Dem Camp,Kele
Bella Shmurda - Ase,9,,25,,14548,53802,Bella Shmurda,Ase
"Metro Boomin - Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",5,,64,,19297,53716,Metro Boomin,"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)"
Omo Ebira Beatz - Happiest Year (Afro Mara),4,,132,,15468,53700,Omo Ebira Beatz,Happiest Year (Afro Mara)
Danny Brace - Tomorrow,29,,141,,2321,53692,Danny Brace,Tomorrow
D Jay - Balance It,20,,119,,3112,53685,D Jay,Balance It
Nicki Minaj - Everybody,3,,73,,24975,53431,Nicki Minaj,Everybody
Lil Durk - Never Imagined,4,,40,,25033,53372,Lil Durk,Never Imagined
Future - Fried (She a Vibe),3,,73,,22482,53071,Future,Fried (She a Vibe)
J. Cole - Pi,3,,65,,25136,53016,J. Cole,Pi
Bella Shmurda - Oh Oh Oh,9,,28,,13218,52934,Bella Shmurda,Oh Oh Oh
Dremo - Ink Flow,1,,18,,52928,52928,Dremo,Ink Flow
Offset - WORTH IT,5,,112,,15095,52788,Offset,WORTH IT
Nicki Minaj - Last Time I Saw You,4,,80,,19748,52647,Nicki Minaj,Last Time I Saw You
Black Sherif - January 9th,4,,138,,14851,52352,Black Sherif,January 9th
benny blanco - Bad Decisions,20,,71,,5422,52262,benny blanco,Bad Decisions
Kendrick Lamar - Auntie Diaries,12,,30,,13077,52212,Kendrick Lamar,Auntie Diaries
Kanye West - TALKING,4,,95,,16379,52102,Kanye West,TALKING
Metro Boomin - Hummingbird (Metro Boomin & James Blake),5,,68,,18782,52090,Metro Boomin,Hummingbird (Metro Boomin & James Blake)
Venox - 20 10 20,3,,15,,30260,51925,Venox,20 10 20
Young Thug - Jonesboro,5,,100,,16909,51827,Young Thug,Jonesboro
Lojay - CANADA,10,,89,,8843,51804,Lojay,CANADA
Black Sherif - Sad Boys Don't Fold,14,,65,,6071,51699,Black Sherif,Sad Boys Don't Fold
Erigga - Bad Persin,7,,137,,9629,51627,Erigga,Bad Persin
Justin Bieber - Loved By You,16,,49,,7275,51447,Justin Bieber,Loved By You
Kendrick Lamar - Crown,11,,28,,14027,51295,Kendrick Lamar,Crown
Aṣa - All I Ever Wanted,16,,19,,9358,51274,Aṣa,All I Ever Wanted
Ayra Starr - ASE - A COLORS SHOW,20,,47,,5419,51210,Ayra Starr,ASE - A COLORS SHOW
BhadBoi OML - Drugs and Melody,3,,98,,24017,50977,BhadBoi OML,Drugs and Melody
taves - Bodija,3,,70,,23355,50856,taves,Bodija
Tems - You in My Face,2,,82,,31284,50852,Tems,You in My Face
Future - I'M ON ONE,16,,24,,8735,50788,Future,I'M ON ONE
"Metro Boomin - Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage)",5,,73,,17557,50748,Metro Boomin,"Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage)"
Ajebo Hustlers - No Peace (Violence),10,,87,,6530,50713,Ajebo Hustlers,No Peace (Violence)
BhadBoi OML - Kind Thing,3,,97,,24109,50523,BhadBoi OML,Kind Thing
Smada - SMADA EH!,3,,72,,20131,50406,Smada,SMADA EH!
Drake - Middle of the Ocean,7,,37,,14087,50399,Drake,Middle of the Ocean
Wizkid - Reckless,4,,99,,24407,50198,Wizkid,Reckless
Lil Durk - AHHH HA,24,,64,,4230,50110,Lil Durk,AHHH HA
L.A.X - Let Me Know,3,,174,,18970,50028,L.A.X,Let Me Know
Cerebrum - Isabella,1,,48,,50003,50003,Cerebrum,Isabella
Runtown - O Fe Pa Mi,6,,35,,14412,49972,Runtown,O Fe Pa Mi
Kendrick Lamar - Mr. Morale,12,,33,,12205,49962,Kendrick Lamar,Mr. Morale
Lojay - OVA,8,,99,,8164,49865,Lojay,OVA
P-Square - Jaiye (Ihe Geme),14,,30,,10592,49678,P-Square,Jaiye (Ihe Geme)
Aṣa - Morning Man,14,,20,,9333,49525,Aṣa,Morning Man
Bnxn - For Here,32,,153,,1880,49503,Bnxn,For Here
Terri - For Here,18,,50,,5494,49340,Terri,For Here
