Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Jósean Log - Chachachá,1668,,45,,22652,12616670,Jósean Log,Chachachá
Myke Towers - LA FALDA,330,97.0,3,(x21),77015,12599570,Myke Towers,LA FALDA
Yiyo Sarante - Corazon de Acero,1401,,44,,22078,12550307,Yiyo Sarante,Corazon de Acero
Eslabon Armado - Ella Baila Sola,366,91.0,1,(x1),122616,12448577,Eslabon Armado,Ella Baila Sola
Maluma - Borro Cassette,1400,284.0,1,(x7),34759,12380667,Maluma,Borro Cassette
Bad Bunny - Diles,1097,,33,,19325,12321944,Bad Bunny,Diles
De La Ghetto - Sensacion Del Bloque,1117,,45,,20670,12288617,De La Ghetto,Sensacion Del Bloque
Aventura - Ella Y Yo - Featuring Don Omar,1336,,34,,25997,12214900,Aventura,Ella Y Yo - Featuring Don Omar
Manuel Medrano - Bajo El Agua,2459,,51,,16232,12018611,Manuel Medrano,Bajo El Agua
Danny Ocean - Fuera del mercado,697,35.0,4,,46087,11977110,Danny Ocean,Fuera del mercado
Xavi - La Diabla,303,114.0,2,(x21),100811,11949265,Xavi,La Diabla
J Balvin - Qué Más Pues?,524,147.0,2,(x19),77721,11940550,J Balvin,Qué Más Pues?
Sebastian Yatra - Tacones Rojos,714,89.0,4,,38992,11910625,Sebastian Yatra,Tacones Rojos
KAROL G - X SI VOLVEMOS,588,12.0,3,(x2),93769,11903996,KAROL G,X SI VOLVEMOS
Bad Bunny - WHERE SHE GOES,336,101.0,1,(x26),145648,11779107,Bad Bunny,WHERE SHE GOES
Tainy - MOJABI GHOST,482,53.0,2,(x1),74374,11759085,Tainy,MOJABI GHOST
Blessd - Medallo,488,164.0,1,(x20),57939,11723025,Blessd,Medallo
Bad Bunny - Safaera,983,122.0,1,(x32),74307,11660961,Bad Bunny,Safaera
KAROL G - Si Antes Te Hubiera Conocido,125,125.0,1,(x85),124078,11622153,KAROL G,Si Antes Te Hubiera Conocido
KAROL G - MIENTRAS ME CURO DEL CORA,602,3.0,10,,54432,11600862,KAROL G,MIENTRAS ME CURO DEL CORA
Anuel AA - China,690,186.0,1,(x90),75048,11589129,Anuel AA,China
Calle 24 - Que Onda,408,57.0,4,,57242,11395775,Calle 24,Que Onda
Blessd - Mirame,184,118.0,1,(x33),108772,11370204,Blessd,Mirame
Quevedo - PUNTO G,508,,15,,45952,10975492,Quevedo,PUNTO G
JHAYCO - CÓMO SE SIENTE - Remix,990,3.0,6,,34119,10796790,JHAYCO,CÓMO SE SIENTE - Remix
ChiChi Peralta - Procura,1433,,28,,21809,10771005,ChiChi Peralta,Procura
Natalia Lafourcade - Hasta la Raíz,1385,,29,,17765,10694836,Natalia Lafourcade,Hasta la Raíz
Bad Bunny - Después de la Playa,333,62.0,2,(x1),186858,10576279,Bad Bunny,Después de la Playa
Don Omar - Ojitos Chiquitos,974,,66,,16989,10560861,Don Omar,Ojitos Chiquitos
Juanes - Es Por Ti,808,,29,,27273,10542933,Juanes,Es Por Ti
Belanova - Rosa Pastel,598,,23,,30703,10534985,Belanova,Rosa Pastel
Rauw Alejandro - Cúrame,593,51.0,8,,35495,10529720,Rauw Alejandro,Cúrame
ROSALÍA - DESPECHÁ,415,43.0,8,,75430,10402838,ROSALÍA,DESPECHÁ
Bad Bunny - Un Ratito,396,33.0,5,,161301,10343927,Bad Bunny,Un Ratito
Dimension Latina - Llorarás,847,,26,,28819,10311769,Dimension Latina,Llorarás
Dalex - Hola - Remix,842,61.0,4,,39220,10280381,Dalex,Hola - Remix
Mora - Tuyo,680,,42,,26688,10279019,Mora,Tuyo
Myke Towers - Bandido,495,147.0,1,(x14),56269,10264250,Myke Towers,Bandido
Mora - 512,799,,12,,32521,10234832,Mora,512
Zion & Lennox - Otra vez,1320,252.0,1,(x72),19757,10221041,Zion & Lennox,Otra vez
"Bizarrap - Shakira: Bzrp Music Sessions, Vol. 53",281,76.0,1,(x11),237082,10118089,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53"
Ryan Castro - QUEMA,460,,17,,36971,10110758,Ryan Castro,QUEMA
Piso 21 - Puntos Suspensivos,986,,11,,23688,9938566,Piso 21,Puntos Suspensivos
Alejandro Fernández - Me Dediqué a Perderte,1663,,53,,20308,9937673,Alejandro Fernández,Me Dediqué a Perderte
Sech - Otro Trago,578,120.0,1,(x69),82382,9909490,Sech,Otro Trago
Ryan Castro - Wasa Wasa,617,60.0,5,,40499,9889368,Ryan Castro,Wasa Wasa
Manuel Turizo - Quiéreme Mientras Se Pueda,806,,11,,25283,9841780,Manuel Turizo,Quiéreme Mientras Se Pueda
Bad Bunny - Yo Perreo Sola,833,127.0,1,(x28),54972,9840192,Bad Bunny,Yo Perreo Sola
zzoilo - Mon Amour - Remix,544,87.0,1,(x16),49921,9792303,zzoilo,Mon Amour - Remix
Arctic Monkeys - I Wanna Be Yours,792,,61,,18215,9765791,Arctic Monkeys,I Wanna Be Yours
Ed Sheeran - Shape of You,1181,202.0,1,(x2),27644,9748868,Ed Sheeran,Shape of You
Nio Garcia - AM Remix,437,128.0,3,(x2),75590,9727559,Nio Garcia,AM Remix
Shakira - Te Felicito,437,,11,,59457,9673664,Shakira,Te Felicito
Carlos Vives - Robarte un Beso,1071,161.0,1,(x59),29146,9660686,Carlos Vives,Robarte un Beso
Eladio Carrion - Coco Chanel,355,25.0,3,(x4),77149,9630499,Eladio Carrion,Coco Chanel
Bad Bunny - La Difícil,948,34.0,1,(x2),84021,9606773,Bad Bunny,La Difícil
Rels B - lo que hay x aquí,592,,23,,33779,9557496,Rels B,lo que hay x aquí
