Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Wegz - كان نفسي,1336,,13,,11209,5759545,Wegz,كان نفسي
Abo El Anwar - Blanco,312,60.0,1,(x7),60362,5713521,Abo El Anwar,Blanco
Muslim - مُسلِم - Hanetabel,467,,29,,21584,5684850,Muslim,مُسلِم - Hanetabel
Wegz - أسياد الصوت,872,170.0,1,(x40),21937,5621420,Wegz,أسياد الصوت
Nedaa Shrara - ومعاك,383,,49,,22267,5525544,Nedaa Shrara,ومعاك
Mody Amin - صاحبي من غبائه,915,,21,,15040,5454799,Mody Amin,صاحبي من غبائه
Mohamed Hamaki - واحدة واحدة,390,,47,,21728,5404236,Mohamed Hamaki,واحدة واحدة
Wegz - واحد وعشرين,1118,273.0,1,(x11),9200,5382212,Wegz,واحد وعشرين
Afroto - Ala Ba'ady,1150,51.0,1,(x12),12326,5374053,Afroto,Ala Ba'ady
Ahmed Saad - Wasa3 Wasa3,497,3.0,10,,17420,5373523,Ahmed Saad,Wasa3 Wasa3
Tamer Ashour - Mahzouz,375,,34,,27499,5355897,Tamer Ashour,Mahzouz
Ahmed Saad - Aleky Eyoun,587,41.0,6,,17149,5353413,Ahmed Saad,Aleky Eyoun
Wael Jassar - نخبى ليه,343,,19,,32331,5234972,Wael Jassar,نخبى ليه
Ameen Khattab - احنا صيع منحرفين,139,26.0,8,,52135,5215568,Ameen Khattab,احنا صيع منحرفين
Wegz - Keify Keda,590,187.0,1,(x30),31902,5199238,Wegz,Keify Keda
Tamer Hosny - Habitha Ya Nas,610,,45,,16146,5165450,Tamer Hosny,Habitha Ya Nas
Mahmoud El Esseily - كده كده بايظه,372,,20,,30052,5128363,Mahmoud El Esseily,كده كده بايظه
Marwan Pablo - CTRL,865,96.0,1,(x13),43592,5081518,Marwan Pablo,CTRL
Marwan Pablo - Free,982,55.0,4,,12716,5013092,Marwan Pablo,Free
Ahmed Kamel - 3la 3eny,838,48.0,1,(x6),18103,5008452,Ahmed Kamel,3la 3eny
Marwan Moussa - بطل عالم,397,85.0,1,(x25),29432,5000500,Marwan Moussa,بطل عالم
Amir Eid - Metkatef,383,,18,,29012,4979604,Amir Eid,Metkatef
Ahmed Saad - Ader Akmel,382,6.0,10,,21597,4975447,Ahmed Saad,Ader Akmel
Mohamed Chahine - Rased El Satr,427,,36,,16970,4972562,Mohamed Chahine,Rased El Satr
Mohammed Saeed - Mehtag L Wogodk,553,,30,,13730,4929077,Mohammed Saeed,Mehtag L Wogodk
Amir Eid - Tayer,418,,28,,22678,4914404,Amir Eid,Tayer
Amr Diab - Ya Habibi La,453,,75,,15694,4909380,Amr Diab,Ya Habibi La
