Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
GAULOIS - Jolie,164,5.0,9,,2335,234611,GAULOIS,Jolie
Sabrina Carpenter - Please Please Please,133,5.0,7,,3304,232262,Sabrina Carpenter,Please Please Please
Sia - Gimme Love,164,,20,,1875,231916,Sia,Gimme Love
KeBlack - Aucune attache,178,,31,,1975,230892,KeBlack,Aucune attache
Jordan Adetunji - KEHLANI,127,4.0,8,,3022,230284,Jordan Adetunji,KEHLANI
Rihanna - Lift Me Up,146,22.0,2,(x1),4852,229868,Rihanna,Lift Me Up
Lord Huron - The Night We Met,203,,34,,1509,228983,Lord Huron,The Night We Met
KAROL G - TQG,162,6.0,9,,2308,228446,KAROL G,TQG
Lady Gaga - Die With A Smile,69,62.0,1,(x13),4427,226444,Lady Gaga,Die With A Smile
Teddy Swims - The Door,177,,29,,1790,225972,Teddy Swims,The Door
Taylor Swift - Fortnight,106,19.0,1,(x1),6472,224061,Taylor Swift,Fortnight
Imanbek - Belly Dancer,152,25.0,8,,2069,223299,Imanbek,Belly Dancer
Justin Bieber - Mistletoe,95,,12,,9507,222434,Justin Bieber,Mistletoe
Calvin Harris - Miracle,158,,14,,1927,221601,Calvin Harris,Miracle
Manuel Turizo - La Bachata,192,,28,,1588,220434,Manuel Turizo,La Bachata
GIMS - SEYA,178,,31,,1745,219417,GIMS,SEYA
¥$ - CARNIVAL,98,35.0,3,(x7),3964,213032,¥$,CARNIVAL
Purple Disco Machine - Substitution,148,,11,,1990,212148,Purple Disco Machine,Substitution
V - Love Me Again,66,40.0,1,(x12),6330,211058,V,Love Me Again
French Montana - Unforgettable,137,76.0,1,(x10),2415,210758,French Montana,Unforgettable
"Chappell Roan - Good Luck, Babe!",125,,15,,2251,209288,Chappell Roan,"Good Luck, Babe!"
Peggy Gou - (It Goes Like) Nanana - Edit,128,35.0,3,(x6),2584,208497,Peggy Gou,(It Goes Like) Nanana - Edit
Ivandro - Chakras,148,12.0,6,,2297,205997,Ivandro,Chakras
Chris Rea - Driving Home for Christmas - 2019 Remaster,92,1.0,10,,9470,202086,Chris Rea,Driving Home for Christmas - 2019 Remaster
Alonzo - TOUT VA BIEN,148,5.0,8,,2187,200368,Alonzo,TOUT VA BIEN
