Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
V - Christmas Tree,776,84.0,1,(x13),17175,4969996,V,Christmas Tree
Jung Kook - Yes or No,356,12.0,7,,54400,4954869,Jung Kook,Yes or No
aespa - Drama,349,,14,,31188,4743670,aespa,Drama
NewJeans - Cool With You,456,32.0,4,,88086,4725209,NewJeans,Cool With You
Lim Young Woong - My Starry Love,723,,38,,16730,4713049,Lim Young Woong,My Starry Love
Justin Bieber - Off My Face,1273,,20,,6792,4685157,Justin Bieber,Off My Face
Lim Young Woong - Trust in me,769,,42,,15921,4659134,Lim Young Woong,Trust in me
BIG Naughty - Beyond Love (Feat. 10CM),631,101.0,2,(x5),17530,4657812,BIG Naughty,Beyond Love (Feat. 10CM)
Lim Young Woong - Loving You,789,,39,,15044,4589152,Lim Young Woong,Loving You
Lim Young Woong - Love Station,782,,35,,14673,4570987,Lim Young Woong,Love Station
aespa - Spicy,432,32.0,3,(x8),43327,4555431,aespa,Spicy
RIIZE - Get A Guitar,416,,13,,18564,4509448,RIIZE,Get A Guitar
The Weeknd - Die For You,843,,34,,8331,4507833,The Weeknd,Die For You
Justin Bieber - Peaches,744,166.0,1,(x52),25160,4502451,Justin Bieber,Peaches
DAY6 - Time of Our Life -Japanese ver.- - Japanese ver.,685,,25,,19800,4487196,DAY6,Time of Our Life -Japanese ver.- - Japanese ver.
NewJeans - Supernatural,125,66.0,1,(x1),94246,4448722,NewJeans,Supernatural
BLACKPINK - Shut Down,400,68.0,1,(x14),73836,4431705,BLACKPINK,Shut Down
LE SSERAFIM - EASY,248,56.0,3,(x19),63087,4422144,LE SSERAFIM,EASY
YOASOBI - アイドル,394,51.0,4,,29576,4417388,YOASOBI,アイドル
IVE - ELEVEN,624,106.0,1,(x7),18404,4408537,IVE,ELEVEN
LE SSERAFIM - UNFORGIVEN,380,37.0,1,(x11),65592,4375506,LE SSERAFIM,UNFORGIVEN
(G)I-DLE - TOMBOY,473,121.0,1,(x7),28954,4335860,(G)I-DLE,TOMBOY
LE SSERAFIM - FEARLESS,364,79.0,2,(x14),18570,4105050,LE SSERAFIM,FEARLESS
Justin Bieber - Love Yourself,1260,,60,,7693,4104922,Justin Bieber,Love Yourself
Lim Young Woong - Elevator,599,,48,,14905,4100236,Lim Young Woong,Elevator
IVE - Kitsch,310,62.0,1,(x4),46728,4099612,IVE,Kitsch
aespa - Next Level,609,162.0,1,(x4),27200,4008765,aespa,Next Level
"LE SSERAFIM - Eve, Psyche & The Bluebeard’s wife",376,10.0,9,,25048,3882324,LE SSERAFIM,"Eve, Psyche & The Bluebeard’s wife"
Kenshi Yonezu - Lemon,726,,25,,10790,3856394,Kenshi Yonezu,Lemon
NewJeans - Bubble Gum,153,29.0,3,(x1),96123,3839914,NewJeans,Bubble Gum
aespa - Armageddon,150,26.0,4,,73551,3836793,aespa,Armageddon
TAEYEON - To. X,332,,12,,25760,3836544,TAEYEON,To. X
Charlie Puth - I Don’t Think That I Like Her,450,23.0,6,,28006,3831529,Charlie Puth,I Don’t Think That I Like Her
Sabrina Carpenter - Nonsense,673,,17,,11526,3807696,Sabrina Carpenter,Nonsense
