Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Billie Eilish - everything i wanted,482,52.0,2,(x7),55486,5704797,Billie Eilish,everything i wanted
Marshmello - Happier,472,48.0,3,(x1),27480,5701206,Marshmello,Happier
Jaymes Young - Infinity,423,47.0,7,,24863,5692992,Jaymes Young,Infinity
Loud Luxury - Body,552,6.0,10,,22907,5673729,Loud Luxury,Body
Imagine Dragons - Wrecked,419,2.0,10,,26678,5671958,Imagine Dragons,Wrecked
Chris Brown - Under The Influence,348,76.0,2,(x13),33366,5670436,Chris Brown,Under The Influence
OneRepublic - Run,524,,12,,21474,5657838,OneRepublic,Run
Kelly Clarkson - Underneath the Tree,239,17.0,7,,168734,5657017,Kelly Clarkson,Underneath the Tree
ROSALÍA - DESPECHÁ,447,5.0,7,,23356,5650444,ROSALÍA,DESPECHÁ
OneRepublic - Sunshine,565,,13,,20834,5631500,OneRepublic,Sunshine
MEDUZA - Paradise,435,,12,,25197,5603145,MEDUZA,Paradise
Pedro Capó - Calma - Remix,401,61.0,4,,33089,5600063,Pedro Capó,Calma - Remix
Zara Larsson - Lush Life,780,65.0,4,,14408,5543102,Zara Larsson,Lush Life
Billie Eilish - BIRDS OF A FEATHER,160,120.0,2,(x3),53287,5536670,Billie Eilish,BIRDS OF A FEATHER
CKay - love nwantiti (ah ah ah),384,38.0,6,,39983,5529993,CKay,love nwantiti (ah ah ah)
Sia - Cheap Thrills,583,158.0,2,(x26),25232,5493285,Sia,Cheap Thrills
Cardi B - I Like It,440,65.0,4,,29719,5489565,Cardi B,I Like It
Powfu - death bed,419,35.0,6,,27591,5487144,Powfu,death bed
Disturbed - The Sound of Silence - CYRIL Remix,244,,12,,33009,5476086,Disturbed,The Sound of Silence - CYRIL Remix
Shaboozey - A Bar Song (Tipsy),186,28.0,7,,45605,5472973,Shaboozey,A Bar Song (Tipsy)
"Billie Eilish - What Was I Made For? [From The Motion Picture ""Barbie""]",370,43.0,1,(x2),33363,5467932,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]"
Post Malone - Better Now,409,60.0,2,(x1),32488,5417499,Post Malone,Better Now
Myles Smith - Stargazing,167,83.0,3,(x7),57481,5406532,Myles Smith,Stargazing
Samra - Wieder Lila,390,45.0,1,(x14),106711,5393695,Samra,Wieder Lila
Djo - End of Beginning,249,56.0,2,(x11),51679,5389071,Djo,End of Beginning
The Kid LAROI - WITHOUT YOU,375,52.0,5,,28589,5365000,The Kid LAROI,WITHOUT YOU
MEDUZA - Bad Memories,493,,19,,24566,5341367,MEDUZA,Bad Memories
David Guetta - I Don't Wanna Wait,202,16.0,5,,40987,5330594,David Guetta,I Don't Wanna Wait
Ed Sheeran - Photograph,1198,4.0,8,,12667,5329253,Ed Sheeran,Photograph
Robin Schulz - All We Got,388,59.0,2,(x11),32399,5306002,Robin Schulz,All We Got
Elley Duhé - MIDDLE OF THE NIGHT,432,8.0,9,,22242,5289360,Elley Duhé,MIDDLE OF THE NIGHT
Surf Mesa - ily,382,68.0,4,,34758,5286989,Surf Mesa,ily
Lewis Capaldi - Bruises,692,,38,,12494,5283982,Lewis Capaldi,Bruises
Tyla - Water,365,1.0,10,,25252,5276526,Tyla,Water
Dasha - Austin,232,,11,,30140,5271526,Dasha,Austin
Ariana Grande - 7 rings,378,62.0,1,(x12),53655,5252466,Ariana Grande,7 rings
Dua Lipa - New Rules,442,113.0,2,(x2),30520,5248309,Dua Lipa,New Rules
Nathan Evans - Wellerman - Sea Shanty,466,36.0,4,,35089,5246421,Nathan Evans,Wellerman - Sea Shanty
Gunna - fukumean,373,36.0,5,,27661,5240058,Gunna,fukumean
The Chainsmokers - Don't Let Me Down,578,149.0,2,(x5),20834,5209771,The Chainsmokers,Don't Let Me Down
GIMS - SEYA,346,,13,,24469,5154454,GIMS,SEYA
Justin Bieber - Mistletoe,251,3.0,9,,132241,5154306,Justin Bieber,Mistletoe
benny blanco - Eastside,532,5.0,8,,21863,5151100,benny blanco,Eastside
Zoe Wees - Control,546,,25,,16218,5150236,Zoe Wees,Control
Mike Posner - I Took A Pill In Ibiza - Seeb Remix,578,156.0,2,(x30),22966,5149218,Mike Posner,I Took A Pill In Ibiza - Seeb Remix
50 Cent - In Da Club,668,,40,,14470,5148679,50 Cent,In Da Club
The Weeknd - Popular,351,2.0,9,,29807,5136750,The Weeknd,Popular
Ofenbach - Wasted Love,435,,11,,25937,5127398,Ofenbach,Wasted Love
Future - Life Is Good,436,35.0,3,(x7),43694,5110851,Future,Life Is Good
Nathan Evans - Wellerman - 220 KID x Billen Ted Remix,376,61.0,1,(x5),39144,5106701,Nathan Evans,Wellerman - 220 KID x Billen Ted Remix
Ed Sheeran - Thinking out Loud,1108,134.0,2,(x18),12433,5103043,Ed Sheeran,Thinking out Loud
CJ - Whoopty,334,70.0,2,(x7),31861,5074610,CJ,Whoopty
Zoe Wees - Girls Like Us,389,20.0,6,,28335,5063122,Zoe Wees,Girls Like Us
Avicii - The Nights,910,,15,,17701,5059614,Avicii,The Nights
