Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Stormy - Africain,861,168.0,1,(x36),15933,4237634,Stormy,Africain
Soolking - Casanova,446,59.0,4,,24733,4223223,Soolking,Casanova
Jul - La street,681,14.0,8,,13479,4209917,Jul,La street
Tawsen - Dawini,132,121.0,1,(x17),43172,4165599,Tawsen,Dawini
Jung Kook - Seven,432,56.0,2,(x4),44078,4090430,Jung Kook,Seven
Tagne - Fratello,892,215.0,1,(x17),12719,4076387,Tagne,Fratello
ElGrandeToto - Corazon,233,81.0,4,,35685,4074890,ElGrandeToto,Corazon
FloyyMenor - Gata Only,198,76.0,3,(x6),34369,4052261,FloyyMenor,Gata Only
Stormy - Médaille d'or,940,18.0,2,(x2),45996,3946510,Stormy,Médaille d'or
Dada - 3ADI JIDAN,294,71.0,2,(x2),38527,3918430,Dada,3ADI JIDAN
Marwa Loud - Ghir Ntiya,490,119.0,1,(x14),21377,3864578,Marwa Loud,Ghir Ntiya
Manal - Makhelaw magalou,566,77.0,2,(x6),18760,3792436,Manal,Makhelaw magalou
Stormy - Tchin Tchin,675,52.0,1,(x3),54639,3783909,Stormy,Tchin Tchin
TIF - SHADOW BOXING,408,50.0,4,,17668,3762502,TIF,SHADOW BOXING
Baby Gang - Casablanca,621,,12,,19450,3757243,Baby Gang,Casablanca
Beny Jr - Sigue,828,,37,,11884,3725007,Beny Jr,Sigue
Delarue - Obligación,139,106.0,1,(x3),41134,3709423,Delarue,Obligación
MA3IZ - JRO7I,539,62.0,2,(x2),15946,3698147,MA3IZ,JRO7I
Saad Lamjarred - Lewjah Tani,746,33.0,1,(x6),21621,3643389,Saad Lamjarred,Lewjah Tani
Demi Portion - Casablanca,493,87.0,2,(x5),16693,3637005,Demi Portion,Casablanca
GIMS - SPIDER,167,77.0,1,(x1),38662,3621046,GIMS,SPIDER
Mounim Slimani - Ajini,499,,15,,12775,3620161,Mounim Slimani,Ajini
Duke - Khssara,451,,17,,12081,3582263,Duke,Khssara
Oualid - Jini,476,,12,,19674,3577909,Oualid,Jini
