Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Taylor Swift - Cruel Summer,586,13.0,5,,26339,7885185,Taylor Swift,Cruel Summer
Anson Lo 盧瀚霆 - 浪漫殺死巨蟹座,461,128.0,4,,40947,7822258,Anson Lo 盧瀚霆,浪漫殺死巨蟹座
Terence Lam - 在空中的這一秒,791,89.0,1,(x1),35983,7785104,Terence Lam,在空中的這一秒
Hins Cheung - 賽勒斯的愛,783,24.0,4,,30732,7776016,Hins Cheung,賽勒斯的愛
Ed Sheeran - Photograph,2225,104.0,2,(x11),10510,7715392,Ed Sheeran,Photograph
NewJeans - Ditto,675,32.0,1,(x2),48230,7714243,NewJeans,Ditto
Anson Lo 盧瀚霆 - MY LIFE,288,149.0,3,(x5),41233,7700111,Anson Lo 盧瀚霆,MY LIFE
"831 - 想見你想見你想見你(電視劇""想見你""片尾曲)",1089,193.0,2,(x10),15017,7629532,831,"想見你想見你想見你(電視劇""想見你""片尾曲)"
Eason Chan - 富士山下,1775,,57,,8663,7627828,Eason Chan,富士山下
Wilfred Lau - 思覺失調,1595,,30,,12335,7541030,Wilfred Lau,思覺失調
Terence Lam - 神奇的糊塗魔藥,784,104.0,1,(x3),30698,7454317,Terence Lam,神奇的糊塗魔藥
Alan Walker - Faded,1745,143.0,2,(x1),8703,7408349,Alan Walker,Faded
Anson Lo 盧瀚霆 - ON,386,141.0,3,(x9),35450,7396032,Anson Lo 盧瀚霆,ON
JC 陳詠桐 - 說散就散,1819,4.0,7,,9531,7389775,JC 陳詠桐,說散就散
Edan 呂爵安 - 一表人才,678,84.0,1,(x3),45490,7317662,Edan 呂爵安,一表人才
Kaho Hung - 及時行樂,946,,22,,14993,7311363,Kaho Hung,及時行樂
BLACKPINK - How You Like That,1060,145.0,1,(x42),48609,7307979,BLACKPINK,How You Like That
Anson Lo 盧瀚霆 - King Kong,329,171.0,3,(x6),44445,7279466,Anson Lo 盧瀚霆,King Kong
RubberBand - 未來見,1492,3.0,9,,13478,7265190,RubberBand,未來見
NewJeans - OMG,660,4.0,8,,35468,7227497,NewJeans,OMG
YOASOBI - 群青,1367,,19,,17353,7205802,YOASOBI,群青
ToNick - 長相廝守,1565,44.0,1,(x1),14816,7175084,ToNick,長相廝守
Hins Cheung - 隱形遊樂場,553,16.0,1,(x2),50195,7161564,Hins Cheung,隱形遊樂場
Gareth.T - 緊急聯絡人,329,85.0,3,(x2),35658,7160390,Gareth.T,緊急聯絡人
陳卓賢 Ian - Distance,478,41.0,4,,36185,7151469,陳卓賢 Ian,Distance
Joey Yung - 心淡,1783,,19,,7300,7071365,Joey Yung,心淡
Justin Bieber - Ghost,1118,,40,,10629,6961081,Justin Bieber,Ghost
Charmaine Fong - 你是你本身的傳奇,1918,1.0,10,,8546,6918122,Charmaine Fong,你是你本身的傳奇
Lady Gaga - Shallow,1198,119.0,1,(x27),24045,6851656,Lady Gaga,Shallow
Mayday - 後來的我們,1713,5.0,5,,7804,6833929,Mayday,後來的我們
