Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
j-hope - = (Equal Sign),18,,23,,7770,53499,j-hope,= (Equal Sign)
"Pritam - Phir Na Aisi Raat Aayegi (From ""Laal Singh Chaddha"")",25,,125,,2597,52902,Pritam,"Phir Na Aisi Raat Aayegi (From ""Laal Singh Chaddha"")"
Ahmed Bukhatir - Ya Adheeman,17,,52,,4927,52808,Ahmed Bukhatir,Ya Adheeman
Agust D - HUH?!,11,,19,,9657,52545,Agust D,HUH?!
DIVINE - 100 Million,10,,133,,6253,52325,DIVINE,100 Million
Mankirt Aulakh - Koka,10,,139,,6063,52292,Mankirt Aulakh,Koka
Babbulicious - Gaddi Red Challenger,16,,160,,3642,51622,Babbulicious,Gaddi Red Challenger
Arjun Kanungo - Tang Mujhko,16,,148,,3661,50725,Arjun Kanungo,Tang Mujhko
BTS - Yet To Come (Hyundai Ver.),13,,26,,6665,50669,BTS,Yet To Come (Hyundai Ver.)
"Pritam - Ruaan (From ""Tiger 3"")",11,,150,,4764,49820,Pritam,"Ruaan (From ""Tiger 3"")"
aleemrk - Wake Me Up,9,,153,,5897,49806,aleemrk,Wake Me Up
JVKE - golden hour,22,,175,,3149,49679,JVKE,golden hour
Drake - Search & Rescue,14,,41,,5385,49464,Drake,Search & Rescue
"Rochak Kohli - Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",25,,149,,2157,49142,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")"
Agust D - Agust D,14,,28,,6629,49086,Agust D,Agust D
Harry Styles - Late Night Talking,20,,31,,4586,48864,Harry Styles,Late Night Talking
Rabbi Shergill - Tere Bin,13,,156,,4011,48758,Rabbi Shergill,Tere Bin
RM - Yun,9,,15,,12633,48629,RM,Yun
Drake - Sticky,18,,40,,5516,48612,Drake,Sticky
Conan Gray - Heather,9,,44,,10064,48410,Conan Gray,Heather
ZAYN - Love Like This,9,,26,,9862,48402,ZAYN,Love Like This
Post Malone - One Right Now,26,,98,,2592,48124,Post Malone,One Right Now
Jin - Tonight,11,,41,,7105,48052,Jin,Tonight
Faris Shafi - HUM,18,,49,,4706,48003,Faris Shafi,HUM
Nusrat Fateh Ali Khan - Aaj Sik Mitran Di,6,,54,,10846,47620,Nusrat Fateh Ali Khan,Aaj Sik Mitran Di
Tyson Sidhu - GODSPEED,14,,154,,3772,47471,Tyson Sidhu,GODSPEED
Maninder Buttar - Ik Tera,10,,182,,5023,47406,Maninder Buttar,Ik Tera
Jung Kook - Seven,5,,94,,10879,46759,Jung Kook,Seven
WILLOW - Wait a Minute!,25,,99,,2103,46683,WILLOW,Wait a Minute!
Drake - Major Distribution,11,,21,,9438,46304,Drake,Major Distribution
Umair - INTENTIONS,7,,105,,8178,46298,Umair,INTENTIONS
Metro Boomin - Superhero (Heroes & Villains) [with Future & Chris Brown],14,,85,,5314,46208,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown]
Agust D - D-Day,10,,30,,8865,46207,Agust D,D-Day
Travis Scott - THANK GOD,8,1.0,6,,12764,45895,Travis Scott,THANK GOD
Drake - Circo Loco,12,,40,,6821,45698,Drake,Circo Loco
Travis Scott - HYAENA,7,1.0,4,,14801,45372,Travis Scott,HYAENA
