Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Lil Nas X - MONTERO (Call Me By Your Name),464,196.0,1,(x55),38934,4315373,Lil Nas X,MONTERO (Call Me By Your Name)
Offset - Ric Flair Drip,1424,,17,,10156,4298912,Offset,Ric Flair Drip
Vescan - Colegi de apartament,445,21.0,7,,17366,4294690,Vescan,Colegi de apartament
XXXTENTACION - Revenge,766,,13,,9378,4294306,XXXTENTACION,Revenge
Marko Glass - TIpa Noua,806,,11,,9073,4277069,Marko Glass,TIpa Noua
Luis Gabriel - Toate Diamantele,1001,,27,,11406,4254621,Luis Gabriel,Toate Diamantele
Rich Amiri - ONE CALL,298,37.0,7,,26001,4238996,Rich Amiri,ONE CALL
Gunna - fukumean,420,39.0,5,,16933,4210317,Gunna,fukumean
Iuly Neamtu - Amore,314,2.0,10,,24640,4143135,Iuly Neamtu,Amore
NOUA UNSPE - ZODIAC,265,51.0,1,(x3),47263,4127196,NOUA UNSPE,ZODIAC
Alex Botea - Mana stanga sus,713,,36,,12577,4090958,Alex Botea,Mana stanga sus
FloyyMenor - Gata Only,201,101.0,3,(x3),33430,4058536,FloyyMenor,Gata Only
"Denis Nuca - Wella, Wella",654,5.0,8,,12937,4042659,Denis Nuca,"Wella, Wella"
The Neighbourhood - Softcore,695,7.0,8,,8721,4025601,The Neighbourhood,Softcore
Artemas - i like the way you kiss me,219,64.0,1,(x2),46585,4024856,Artemas,i like the way you kiss me
SAINt JHN - Roses - Imanbek Remix,656,232.0,1,(x34),13604,4023364,SAINt JHN,Roses - Imanbek Remix
Tom Odell - Another Love,832,11.0,3,(x4),12207,4004136,Tom Odell,Another Love
Ian - 60 De Zile,620,,24,,17225,4002337,Ian,60 De Zile
IDK - Promite-mi,529,4.0,7,,12693,3969918,IDK,Promite-mi
Bogdan DLP - Habibi,199,44.0,1,(x3),64183,3964226,Bogdan DLP,Habibi
Jung Kook - Seven,405,36.0,1,(x14),47700,3947788,Jung Kook,Seven
Jimin - Who,97,93.0,1,(x34),55550,3938297,Jimin,Who
IDK - Stai,511,,18,,13265,3929121,IDK,Stai
Babasha - Aoleu,189,67.0,3,(x11),56290,3925721,Babasha,Aoleu
Andrei G - Ping Pong,356,,18,,19566,3914549,Andrei G,Ping Pong
Bogdan DLP - Dacă n-ai bani,449,18.0,3,(x4),19247,3906961,Bogdan DLP,Dacă n-ai bani
Petre Stefan - Sânge pe pat și pe podea,470,,14,,14606,3869705,Petre Stefan,Sânge pe pat și pe podea
Mgk666 - Stai sa nu fugi,404,21.0,3,(x6),25778,3850644,Mgk666,Stai sa nu fugi
The Neighbourhood - Daddy Issues,905,,21,,6169,3840086,The Neighbourhood,Daddy Issues
Sam Smith - Unholy,292,91.0,1,(x32),48942,3839037,Sam Smith,Unholy
"Mgk666 - Cine Mișcă, Nu Mai Mișca",570,,20,,10445,3837957,Mgk666,"Cine Mișcă, Nu Mai Mișca"
Travis Scott - I KNOW ?,445,5.0,3,(x1),38429,3829054,Travis Scott,I KNOW ?
Cristi Mega - Janes Romanes,663,,16,,9486,3811645,Cristi Mega,Janes Romanes
Gheboasă - Habibi,471,39.0,2,(x4),25744,3806630,Gheboasă,Habibi
Azteca - A Â,428,110.0,3,(x24),18116,3806234,Azteca,A Â
The Weeknd - Save Your Tears,838,82.0,3,(x8),13106,3804907,The Weeknd,Save Your Tears
Alex Botea - Sauditii,490,,25,,13179,3787154,Alex Botea,Sauditii
Satra B.E.N.Z. - Prietena ta,289,76.0,1,(x16),30451,3781336,Satra B.E.N.Z.,Prietena ta
Killa Fonic - Cum Am Știut,523,12.0,4,,12350,3777552,Killa Fonic,Cum Am Știut
Lost Frequencies - Where Are You Now,658,,16,,8033,3734029,Lost Frequencies,Where Are You Now
Tzanca Uraganu - Hai ca m-ai sedus,578,,22,,11478,3727236,Tzanca Uraganu,Hai ca m-ai sedus
Alex Bittman - Lipsa Ta,428,16.0,1,(x2),28633,3708773,Alex Bittman,Lipsa Ta
Aerozen - ATENT LA DETALII,645,,40,,10635,3706244,Aerozen,ATENT LA DETALII
M.G.L. - Voila,111,109.0,2,(x13),45296,3700813,M.G.L.,Voila
Lil Nas X - INDUSTRY BABY,403,182.0,1,(x68),20575,3656759,Lil Nas X,INDUSTRY BABY
IDK - Seara din nou,506,,13,,14441,3645428,IDK,Seara din nou
Marko Glass - Savana,837,47.0,2,(x10),9027,3642275,Marko Glass,Savana
Ian - Teancuri,588,,26,,10253,3626956,Ian,Teancuri
Roddy Ricch - The Box,617,152.0,1,(x49),17379,3611765,Roddy Ricch,The Box
Marko Glass - Dior,934,,11,,6141,3610680,Marko Glass,Dior
The Weeknd - Popular,354,5.0,4,,23575,3596685,The Weeknd,Popular
NANE - Dragostea Ta,849,,16,,7517,3585691,NANE,Dragostea Ta
