Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
kizaru - Дежавю,504,,49,,3957,1366670,kizaru,Дежавю
kizaru - Зеркало,198,64.0,1,(x16),34763,1361395,kizaru,Зеркало
Scally Milano - Йупи Йо,232,84.0,1,(x1),17025,1358514,Scally Milano,Йупи Йо
Женя Трофимов - Поезда,281,9.0,6,,7944,1356660,Женя Трофимов,Поезда
FORTUNA 812 - TryToFriend,309,7.0,9,,7810,1355052,FORTUNA 812,TryToFriend
INSTASAMKA - MONEYKEN LOVE,307,100.0,1,(x8),8036,1354917,INSTASAMKA,MONEYKEN LOVE
V - Slow Dancing,378,,11,,11886,1342659,V,Slow Dancing
Korol i Shut - Прыгну со скалы,395,,14,,7470,1336686,Korol i Shut,Прыгну со скалы
shadowraze - skyline ryodan,362,22.0,5,,9857,1334932,shadowraze,skyline ryodan
тринадцать карат - больше не буду,470,,26,,5330,1334726,тринадцать карат,больше не буду
Max Korzh - Малиновый закат,582,,74,,3379,1324425,Max Korzh,Малиновый закат
FACE - Vlone,583,,69,,3781,1316096,FACE,Vlone
fallen777angel - гладиатор/рыцарь,62,60.0,1,(x5),32826,1312230,fallen777angel,гладиатор/рыцарь
Poshlaya Molly - Адская колыбельная,56,55.0,1,(x31),35119,1308147,Poshlaya Molly,Адская колыбельная
PHARAOH - Порнозвезда,538,,73,,3533,1307932,PHARAOH,Порнозвезда
FACE - Домино,493,6.0,9,,4191,1299207,FACE,Домино
Кишлак - Я диско шар,433,,56,,4205,1261442,Кишлак,Я диско шар
MiyaGi & Endspiel - I Got Love,544,,54,,3526,1260096,MiyaGi & Endspiel,I Got Love
PLAYAMANE - MIDNIGHT,372,50.0,2,(x1),5222,1258336,PLAYAMANE,MIDNIGHT
Big Baby Tape - HOODAK MP3,228,51.0,1,(x15),19965,1257053,Big Baby Tape,HOODAK MP3
Basta - На заре,260,55.0,3,(x26),13158,1246125,Basta,На заре
GONE.Fludd - TRAXXXMANIA,557,,48,,4027,1245908,GONE.Fludd,TRAXXXMANIA
Pika - Каждый раз,389,,53,,4387,1225785,Pika,Каждый раз
Цинк Уродов - Нежная,341,,32,,5983,1220650,Цинк Уродов,Нежная
PHARAOH - Black Siemens,405,,34,,5033,1217415,PHARAOH,Black Siemens
DVRST - Close Eyes,479,,16,,3572,1216727,DVRST,Close Eyes
СЕРЕГА ПИРАТ - Почему ты еще не фанат?,524,,88,,3469,1213356,СЕРЕГА ПИРАТ,Почему ты еще не фанат?
Кореш - глаза не врут,326,40.0,2,(x1),6344,1192271,Кореш,глаза не врут
FACE - ЮМОРИСТ - Original Motion Picture Soundtrack,516,,24,,4142,1190844,FACE,ЮМОРИСТ - Original Motion Picture Soundtrack
rizza - плачь,435,3.0,9,,4287,1189342,rizza,плачь
Дора - Дорадура,530,,45,,3701,1187414,Дора,Дорадура
Toxi$ - I GOT U,139,61.0,3,(x1),12714,1178679,Toxi$,I GOT U
AIGEL - Пыяла,129,61.0,1,(x40),25457,1175997,AIGEL,Пыяла
Jung Kook - Standing Next to You,305,12.0,5,,11139,1172423,Jung Kook,Standing Next to You
INSTASAMKA - КАК MOMMY,224,68.0,2,(x26),14297,1163249,INSTASAMKA,КАК MOMMY
Agatha Christie - Как на войне,328,,16,,6715,1162730,Agatha Christie,Как на войне
A.V.G - Ножевой,396,,31,,4575,1159619,A.V.G,Ножевой
uniqe - ГЛАМУР,125,57.0,1,(x4),20923,1154620,uniqe,ГЛАМУР
Max Korzh - Горы по колено,507,,68,,3718,1152703,Max Korzh,Горы по колено
Scally Milano - Большие Бабки,395,3.0,9,,4987,1150175,Scally Milano,Большие Бабки
Три дня дождя - Демоны,520,,44,,3483,1133884,Три дня дождя,Демоны
Шайни - Lovely,230,50.0,3,(x9),18342,1119069,Шайни,Lovely
Lizer - Между Нами,539,,33,,3243,1118685,Lizer,Между Нами
автостопом по фазе сна - Опианариум,443,,28,,4840,1104706,автостопом по фазе сна,Опианариум
fem.love - Фотографирую закат,395,65.0,3,(x7),6658,1104343,fem.love,Фотографирую закат
Skryptonite - Положение,502,,58,,2952,1097197,Skryptonite,Положение
Scally Milano - Буква Х,475,,51,,3752,1096575,Scally Milano,Буква Х
Zemfira - ХОЧЕШЬ?,563,,90,,2785,1092988,Zemfira,ХОЧЕШЬ?
Imagine Dragons - Bones,377,,15,,4482,1082105,Imagine Dragons,Bones
Pika - Кмон,411,,28,,4053,1079622,Pika,Кмон
