Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Anja Nissen - Where I Am,1,,87,,1215,1215,Anja Nissen,Where I Am
SZK - Var Það Ekki?,1,,60,,1215,1215,SZK,Var Það Ekki?
Taylor Swift - Karma,1,,94,,1215,1215,Taylor Swift,Karma
EYGLOW - Fiðrildi,1,,61,,1215,1215,EYGLOW,Fiðrildi
Úlfur Úlfur - MUA,1,,92,,1215,1215,Úlfur Úlfur,MUA
Kesha - TiK ToK,1,,159,,1214,1214,Kesha,TiK ToK
Lava - Trelos,1,,104,,1214,1214,Lava,Trelos
ScHoolboy Q - Die Wit Em,1,,121,,1213,1213,ScHoolboy Q,Die Wit Em
J. Cole - H.Y.B.,1,,144,,1213,1213,J. Cole,H.Y.B.
Auður - Sýndu mér pabbi,1,,147,,1213,1213,Auður,Sýndu mér pabbi
Lil Baby - Belly (Lil Baby & Gunna),1,,114,,1212,1212,Lil Baby,Belly (Lil Baby & Gunna)
Jóhanna Guðrún - Vetrarsól,1,,111,,1212,1212,Jóhanna Guðrún,Vetrarsól
Bubbi Morthens - Þessir menn,1,,83,,1212,1212,Bubbi Morthens,Þessir menn
Playboi Carti - Old Money,1,,111,,1211,1211,Playboi Carti,Old Money
21 Savage - asmr,1,,188,,1211,1211,21 Savage,asmr
Rammstein - HALLOMANN,1,,139,,1211,1211,Rammstein,HALLOMANN
Trippie Redd - Rich MF,1,,71,,1211,1211,Trippie Redd,Rich MF
Júlí Heiðar - Algleymi,1,,154,,1209,1209,Júlí Heiðar,Algleymi
GusGus - Breaking Down - Edit,1,,153,,1209,1209,GusGus,Breaking Down - Edit
John Carpenter - Halloween Theme,1,,91,,1209,1209,John Carpenter,Halloween Theme
Lil Yachty - GET MONEY BROS.,1,,97,,1209,1209,Lil Yachty,GET MONEY BROS.
Baggalútur - Ég á það skilið,1,,74,,1208,1208,Baggalútur,Ég á það skilið
Post Malone - Socialite,1,,149,,1208,1208,Post Malone,Socialite
Chase Anthony - STJÖRNUR (Ingi Bauer Remix),1,,126,,1207,1207,Chase Anthony,STJÖRNUR (Ingi Bauer Remix)
Galantis - Lighter,1,,140,,1207,1207,Galantis,Lighter
XXX Rottweiler hundar - XXX,1,,172,,1207,1207,XXX Rottweiler hundar,XXX
Childish Gambino - Have Some Love,1,,79,,1206,1206,Childish Gambino,Have Some Love
Zara Larsson - What They Say,1,,105,,1205,1205,Zara Larsson,What They Say
Future - F&N,1,,120,,1205,1205,Future,F&N
Mc Smálán - Veist Hvað Ég Meina,1,,80,,1204,1204,Mc Smálán,Veist Hvað Ég Meina
benny blanco - I Found You,1,,149,,1204,1204,benny blanco,I Found You
The Lofi Room - Lunar Lament,1,,151,,1203,1203,The Lofi Room,Lunar Lament
Alexander Jarl - California King,1,,116,,1203,1203,Alexander Jarl,California King
Lana Del Rey - Lust for Life,1,,80,,1203,1203,Lana Del Rey,Lust for Life
MemeCell - Be Nice Man,1,,124,,1203,1203,MemeCell,Be Nice Man
The Lofi Room - Twilight Reverie,1,,152,,1202,1202,The Lofi Room,Twilight Reverie
Kings of Leon - Closer,1,1.0,8,,1202,1202,Kings of Leon,Closer
Drake - Stories About My Brother,1,,128,,1201,1201,Drake,Stories About My Brother
Markéta Irglová - Mögulegt,1,,50,,1201,1201,Markéta Irglová,Mögulegt
Laufey - Dear Soulmate,1,,88,,1201,1201,Laufey,Dear Soulmate
Kilo - Litli kútur,1,,60,,1201,1201,Kilo,Litli kútur
Trippie Redd - Can't Love,1,,160,,1201,1201,Trippie Redd,Can't Love
