year,calendar_week,Global,tavg,tmax,tmin,snow
2020,11,36648344.0,18.93100448909809,40.12698412698413,-20.217857142857145,309.27272727272725
2020,12,34838722.0,19.280023232947965,39.96349206349206,-19.78564213564214,282.3777777777778
2020,13,34987439.0,18.811790427334067,41.48571428571428,-16.148051948051947,284.9807692307692
2020,14,34156146.0,19.545291329073365,43.19285714285714,-13.62746912947975,217.08
2020,15,33074371.0,20.483921956870358,43.16133786848072,-11.154870129870131,226.75
2020,16,31700657.0,20.610435769500395,40.78451072736787,-9.775469045320303,200.47727272727272
2020,17,31757648.0,21.201150525531094,42.50172684458399,-8.733727269425211,228.8
2020,18,5469302.0,21.55240381164285,43.82261904761905,-5.476626292916339,202.65714285714284
2020,18,30975394.0,21.55240381164285,43.82261904761905,-5.476626292916339,202.65714285714284
2020,19,25504057.0,21.8875142436665,42.61223443223444,-5.34491341991342,214.375
2020,20,25396251.0,22.088975195180556,42.44681318681319,-4.196428571428571,195.94444444444446
2020,21,25553851.0,22.795905992704167,42.44285714285714,-1.6464285714285716,194.8
2020,22,25037452.0,22.74402863776521,43.6,-1.4561688311688312,173.0
2020,23,19921226.0,22.952223508569798,46.885714285714286,-0.5957142857142858,149.24137931034483
2020,24,29281648.0,23.362218751036785,47.142857142857146,-0.3054112554112554,149.10344827586206
2020,25,24785730.0,23.75715960314981,45.971428571428575,0.3809523809523809,128.36666666666667
2020,26,28593302.0,24.09668692017384,44.1,2.294047619047619,133.7741935483871
2020,27,24125407.0,24.215811812490525,46.48571428571428,-0.110466753768595,103.46666666666667
2020,28,19497274.0,24.05154852359761,47.82857142857143,0.089856563812649,125.52
2020,29,19571569.0,23.843994351504524,48.4,-0.0780322093993308,121.72413793103448
2020,30,19564021.0,24.12010049600661,47.22857142857144,3.202100840336134,131.96666666666667
2020,31,19188354.0,24.27991645067204,46.88809523809523,-1.2549907774893936,161.27586206896552
2020,32,19438350.0,24.469068028304225,47.114285714285714,3.5324675324675323,167.71428571428572
2020,33,19337265.0,24.727004174092805,45.871428571428574,2.518029093060149,196.92307692307693
2020,34,19309905.0,24.244120003684472,45.98571428571428,0.6257787736662644,171.72413793103448
2020,35,19381842.0,24.023920538781557,45.41428571428571,2.7415584415584417,172.17241379310346
2020,36,19575966.0,23.70397724883783,45.02857142857143,1.3027395328147209,184.75
2020,37,19470974.0,23.509215293806978,45.71428571428572,-0.0632467532467531,207.32142857142858
2020,38,19573790.0,23.762460355531886,44.75714285714286,-1.8493506493506493,222.82142857142858
2020,39,19777984.0,22.943626007383354,44.32857142857143,-2.791818181818182,221.51612903225808
2020,40,20054340.0,22.206682925122717,41.94285714285714,-4.21,223.8
2020,41,19735804.0,21.989228658587265,40.021428571428565,-5.47652011209342,206.26829268292684
2020,42,19695494.0,21.075900353424128,37.50972789115646,-7.295592304468765,251.78048780487805
2020,43,8919365.0,20.744189608839186,39.18095238095238,-6.749206506728871,270.2307692307692
2020,44,25649724.0,20.642126092537836,37.71507936507937,-8.793766233766235,303.64285714285717
2020,45,19569161.0,20.18233053863088,36.87959850606909,-9.655910724504857,271.5
2020,46,19810427.0,19.536418427116,38.575,-11.384325396825398,184.05
2020,47,19833618.0,18.861057060914238,43.0,-11.878943065969503,187.2
2020,48,19296039.0,17.838328273061155,36.333333333333336,-20.134800668748035,161.87234042553192
2020,49,19250369.0,17.168555943328812,37.098214285714285,-23.952546237072884,191.94545454545454
2020,50,19720989.0,17.053683139986223,37.749206349206354,-26.41785353441822,212.92156862745097
2020,51,18440463.0,16.97234258196481,38.06666666666667,-28.041721169090653,181.7843137254902
2020,52,11851371.0,16.875784097037428,36.642857142857146,-25.66600560314846,194.2340425531915
2020,53,0.0,16.333292073266364,37.457142857142856,-29.10413308913309,187.25454545454545
2020,53,17152399.0,16.333292073266364,37.457142857142856,-29.10413308913309,187.25454545454545
2021,1,27333797.0,16.104447814950326,37.95873015873016,-32.803713506739825,224.46
2021,2,90416821.0,15.810584931981758,37.373015873015866,-27.02515543868992,244.32142857142858
2021,3,105473766.0,15.610281278318897,36.275,-27.103189431440903,257.8545454545455
2021,4,89279554.0,16.348577132119125,37.30714285714286,-24.840135687219743,309.48148148148147
2021,5,78768550.0,16.741886393767988,38.68928571428571,-24.07578823990477,286.7692307692308
2021,6,72148081.0,16.66615199577775,37.03492063492063,-24.129183673469388,306.3191489361702
2021,7,79907414.0,16.413918402895177,38.50357142857143,-24.09600361689532,335.06
2021,8,81517144.0,17.325841405217655,37.14523809523809,-26.18147087082484,257.60714285714283
2021,9,80407590.0,17.99221578953031,38.517857142857146,-21.764634746335496,296.1860465116279
2021,10,78919510.0,17.877738039883454,40.23214285714285,-20.18704335719181,282.2708333333333
2021,11,73888523.0,18.20806697486254,40.24285714285714,-18.69183673469388,247.47916666666666
2021,12,0.0,18.4809154778567,41.05142857142857,-19.075510204081635,256.9795918367347
2021,12,73508876.0,18.4809154778567,41.05142857142857,-19.075510204081635,256.9795918367347
2021,13,0.0,19.52594240452372,39.367757936507935,-18.646938775510204,286.2857142857143
2021,13,72906834.0,19.52594240452372,39.367757936507935,-18.646938775510204,286.2857142857143
2021,14,0.0,19.35995261975525,41.38918650793651,-15.475510204081631,206.60416666666666
2021,14,70882597.0,19.35995261975525,41.38918650793651,-15.475510204081631,206.60416666666666
2021,15,0.0,19.77519567291444,42.32190476190476,-12.70612244897959,253.82926829268294
2021,15,69674940.0,19.77519567291444,42.32190476190476,-12.70612244897959,253.82926829268294
2021,16,0.0,20.524446731425087,42.52,-13.321428571428571,224.28947368421052
2021,16,67231089.0,20.524446731425087,42.52,-13.321428571428571,224.28947368421052
2021,17,0.0,20.834500497521912,43.08857142857143,-7.191836734693878,243.17142857142858
2021,17,69836132.0,20.834500497521912,43.08857142857143,-7.191836734693878,243.17142857142858
2021,18,0.0,21.278003665368995,42.925714285714285,-5.031632653061225,218.125
2021,18,61235473.0,21.278003665368995,42.925714285714285,-5.031632653061225,218.125
2021,19,58434751.0,21.703445802278193,42.64190476190476,-7.790816326530612,191.06896551724137
2021,20,0.0,22.326615179691235,45.22857142857144,-5.255102040816326,166.62962962962962
2021,20,57794730.0,22.326615179691235,45.22857142857144,-5.255102040816326,166.62962962962962
2021,21,0.0,22.340271401589856,44.54285714285714,-3.951020408163265,154.64285714285714
2021,21,66295354.0,22.340271401589856,44.54285714285714,-3.951020408163265,154.64285714285714
2021,22,58359958.0,22.880722476644305,46.971428571428575,-1.1836734693877553,184.67857142857142
2021,23,53471003.0,23.397073332044716,46.98571428571428,1.0346938775510206,209.41666666666666
2021,24,49296409.0,23.40424944031871,43.8,-0.023469387755102,173.80769230769232
2021,25,46196639.0,23.99090991824982,46.457142857142856,1.7604617604617605,185.4814814814815
2021,26,44095279.0,24.224366620279326,49.15714285714286,0.4874458874458874,174.08
2021,27,42928266.0,24.345845667490487,47.721428571428575,2.554081632653061,198.88
2021,28,41423758.0,24.436642897815304,46.90714285714286,2.86203007518797,207.0
2021,29,40380540.0,24.300948678352956,43.61298701298701,0.3875901875901876,243.08333333333334
2021,30,38387789.0,24.36614751770522,47.08571428571429,1.877489177489177,265.39130434782606
2021,31,70349665.0,24.141965179807187,45.92142857142857,1.0,263.0357142857143
2021,32,69109596.0,24.289555816519428,46.42857142857143,2.855844155844156,300.56
2021,33,64723899.0,23.96202525179331,44.642857142857146,3.835209235209235,305.7692307692308
2021,34,61354088.0,23.747681141797145,42.83246753246753,3.295093795093796,304.64285714285717
2021,35,58675351.0,23.461487729829095,43.50714285714286,2.2397959183673466,591.9285714285714
2021,36,55375708.0,23.284642312807854,44.90714285714286,0.3316326530612245,364.08
2021,37,52249059.0,23.179316195446408,41.57142857142857,-1.4683673469387757,354.6666666666667
2021,38,51772698.0,22.462107899735372,40.85714285714285,-2.807142857142857,300.09375
2021,39,51829287.0,22.290624751715487,39.52857142857143,-4.166326530612245,360.3448275862069
2021,40,50758196.0,21.636875098564982,40.79285714285714,-4.020408163265306,302.8888888888889
2021,41,49009965.0,20.94815401264439,39.67809523809524,-6.092857142857143,334.7142857142857
2021,42,47002035.0,20.636188587141902,38.92597402597402,-8.438773612321999,353.0263157894737
2021,43,46160127.0,20.08683339831158,38.22190476190476,-8.982653061224491,356.25714285714287
2021,44,44500276.0,20.070139591904308,38.371428571428574,-8.730612244897959,333.28205128205127
2021,45,49703781.0,19.213377313289094,37.69670329670329,-16.09141687141687,223.45
2021,46,31477220.0,18.687358388860137,37.746153846153845,-12.708163265306125,175.27027027027026
2021,47,42640807.0,18.327626797552693,38.5797619047619,-17.7457487831548,160.390243902439
2021,48,43643936.0,17.61466327440285,37.71071428571429,-16.3879205318491,178.27659574468086
2021,49,47137199.0,17.05773388606681,38.35357142857142,-20.4,150.11764705882354
2021,50,38763076.0,17.222430144629673,37.864285714285714,-22.60780636125418,156.11764705882354
2021,51,35906297.0,16.534579750526657,36.47989417989418,-22.804435107376285,166.8409090909091
2021,52,27855279.0,16.415374559595904,37.349735449735455,-25.78105227605812,210.51111111111112
2022,1,39207160.0,16.871280641270154,36.37936507936508,-24.61223833857868,215.95744680851064
2022,2,34855486.0,16.13833708961186,38.642857142857146,-24.18329859216414,207.2826086956522
2022,3,33941674.0,15.970272100036265,38.7978835978836,-23.513233388233385,223.45652173913044
2022,4,34406531.0,15.549700898509633,39.25026455026455,-25.711726408512124,256.21276595744683
2022,5,33779859.0,16.009822005700347,36.023809523809526,-29.84723199426432,270.48
2022,6,27884036.0,16.56348937419236,37.457142857142856,-26.28280338486746,320.35555555555555
2022,7,27324683.0,16.83215118631282,37.34285714285714,-30.309431223538365,355.2631578947368
2022,8,26284302.0,17.373959400660638,38.27301587301587,-25.184784316614945,294.7142857142857
2022,9,25121502.0,17.63622207848096,38.01428571428572,-19.98504043126685,285.9268292682927
2022,10,24717129.0,17.787186445281975,41.220879120879125,-17.546193609022556,252.43478260869566
2022,11,24756886.0,18.032627406428055,38.93968253968254,-17.888392857142858,262.7173913043478
2022,12,24123479.0,18.39870346810704,39.66507936507936,-21.09591836734694,272.225
2022,13,24609331.0,19.13699062974364,40.49761904761905,-18.377551020408163,257.4878048780488
2022,14,39186293.0,19.746409929642226,42.95809523809523,-16.498979591836733,315.9111111111111
2022,15,38687151.0,20.358116830401375,42.801904761904765,-17.868367346938776,286.6363636363636
2022,16,42708091.0,20.434609822500587,40.31333333333333,-16.101020408163265,306.6111111111111
2022,17,38368443.0,21.058433489831323,42.94380952380953,-10.66530612244898,312.4193548387097
2022,18,32018737.0,21.22332358559164,42.9352380952381,-10.18877551020408,298.3103448275862
2022,19,29934916.0,21.92833283655929,42.595238095238095,-8.648979591836735,318.14814814814815
2022,20,29642743.0,22.520944622815712,41.94206349206349,-7.351020408163265,287.35714285714283
2022,21,30575225.0,22.60364523581018,41.60169422607753,-5.0920222634508345,302.2962962962963
2022,22,29149800.0,22.73729710701929,42.21176870748299,-2.354081632653061,272.82758620689657
2022,23,29544513.0,23.457193742021442,45.66428571428571,-1.3979591836734693,255.92592592592592
2022,24,29308221.0,23.484517720599072,44.27857142857143,-4.327551020408163,237.96296296296296
2022,25,29382667.0,23.56147863670333,44.9,-3.2020408163265306,250.68
2022,26,29441701.0,24.190490671316503,44.04285714285714,-3.086734693877552,266.3333333333333
2022,27,31090443.0,24.131278728495623,45.07142857142857,-0.536734693877551,260.24
2022,28,30805305.0,23.814490947495255,45.05,1.6816326530612244,271.3333333333333
2022,29,30638392.0,24.27243937147631,46.721428571428575,1.8552669552669552,269.28
2022,30,31048204.0,24.493586828245967,45.58571428571428,2.9846938775510203,318.7916666666667
2022,31,30645711.0,24.317433839524313,44.58051948051948,3.329064039408867,289.17857142857144
2022,32,31138244.0,24.30691654759617,46.91428571428571,2.542857142857143,355.44
2022,33,31406675.0,24.334883201681123,45.72857142857144,2.608163265306122,362.15384615384613
2022,34,31349937.0,23.805942412494968,45.32857142857143,1.6387755102040815,396.36
2022,35,30702108.0,23.681833357169275,43.06363636363636,1.3653061224489795,398.34615384615387
2022,36,30875600.0,23.284435327722743,43.44805194805195,1.954081632653061,385.3448275862069
2022,37,31491128.0,22.940346165532436,44.12857142857143,0.6816326530612243,378.96774193548384
2022,38,31310154.0,22.129971155168256,40.05714285714286,-0.9285714285714286,314.24242424242425
2022,39,31027635.0,21.831399721996426,40.285714285714285,-1.3489795918367349,337.35483870967744
2022,40,35495648.0,21.749048540347992,39.37857142857143,-6.676804993537558,283.46153846153845
2022,41,35559168.0,21.173552156826087,38.267857142857146,-6.987755102040816,310.37142857142857
2022,42,36001398.0,21.061890578993946,37.36476190476191,-6.452842273272945,333.69444444444446
2022,43,35811862.0,20.926169321823828,36.99428571428571,-9.25,167.76315789473685
2022,44,34327405.0,20.436021314454116,37.01547619047619,-10.551513249295509,158.0
2022,45,14943548.0,19.505963942482474,36.6,-12.343877551020409,250.1578947368421
2022,46,15251574.0,19.089811900583026,35.761904761904766,-13.56423280519104,161.52380952380952
2022,47,14519223.0,18.358133071250723,36.9625,-17.042789115646258,161.70454545454547
2022,48,14733928.0,17.725143170689265,36.46428571428572,-27.58498443911978,146.27906976744185
2022,49,7742826.0,17.049129044453455,37.7,-27.861359615806624,161.08163265306123
2022,50,7655509.0,16.499860163769142,37.41785714285714,-27.97848227762021,198.86274509803923
2022,51,7784893.0,16.56379167153759,36.285714285714285,-25.910361690178625,203.5
2022,52,0.0,16.5092788892187,35.7,-27.386901772471173,209.8048780487805
2023,1,14597294.0,16.883703863576578,34.91428571428572,-27.279795067574835,166.33333333333334
2023,2,8843090.0,16.41589033370511,34.71071428571428,-25.858047619047618,175.31914893617022
2023,3,17041381.0,16.03192886411433,35.65714285714286,-29.446889201428373,392.3265306122449
2023,4,9482163.0,15.917848440929692,37.46785714285714,-31.00058189655172,194.47169811320754
2023,5,15877379.0,16.18341051718067,38.35714285714285,-24.47371266463289,241.35294117647058
2023,6,9171351.0,16.27612180847086,37.75238095238095,-23.335701653253853,241.54
2023,7,8897548.0,16.7194640889928,37.31428571428571,-23.54412557799128,299.4347826086956
2023,8,8851839.0,17.604226715272958,37.971428571428575,-23.06089872568746,336.9047619047619
2023,9,10693394.0,17.870309842415846,39.285714285714285,-21.660496311200536,271.2083333333333
2023,10,10544251.0,18.61175344917699,41.08761904761905,-16.315224681421864,296.84090909090907
2023,11,10149214.0,18.803032956432855,40.015079365079366,-19.931632653061225,249.13333333333333
2023,12,9770778.0,19.098884120589382,38.55428571428571,-18.804081632653062,245.575
2023,13,9994368.0,19.377925609737744,38.93730158730159,-19.166326530612245,227.65116279069767
2023,14,9566566.0,19.276062785755983,40.29010989010989,-17.937755102040818,267.95238095238096
2023,15,17917589.0,20.22867936640411,41.12095238095238,-14.16326530612245,256.05
2023,16,18485030.0,20.67675728246412,41.98285714285714,-10.29795918367347,362.8421052631579
2023,17,10213192.0,20.965448744540616,42.107619047619046,-9.407142857142857,261.4102564102564
2023,18,10430850.0,21.308843126591405,41.73904761904762,-8.618367346938776,246.74285714285713
2023,19,10073954.0,21.879902305102767,42.291428571428575,-7.56734693877551,273.0
2023,20,17744470.0,22.24035262439305,42.27428571428572,-7.033673469387756,193.23333333333332
2023,21,18428928.0,22.827259428543847,42.06666666666667,-5.279591836734694,151.5483870967742
2023,22,17595635.0,22.974832916754497,42.12857142857143,-3.5020408163265304,187.71428571428572
2023,23,17241417.0,23.35127952054579,43.25714285714286,-2.407142857142857,170.46428571428572
2023,24,17944473.0,23.680844038709584,44.37857142857143,-1.073469387755102,157.74074074074073
2023,25,17725791.0,24.05730521521575,43.1,0.086734693877551,154.78571428571428
2023,26,20630276.0,24.132872995062336,45.4,1.2234693877551022,141.19230769230768
2023,27,20150507.0,24.178008147122338,45.40714285714286,3.124489795918368,135.0
2023,28,19526507.0,24.59003388158146,46.46428571428572,3.4183673469387754,105.20689655172414
2023,29,18670939.0,24.79682665176244,47.16428571428571,0.6324175824175825,126.53846153846153
2023,30,18418222.0,24.59627741300775,47.29285714285714,2.639795918367347,150.35714285714286
2023,31,19082459.0,24.5266819672347,47.771428571428565,1.413265306122449,188.92592592592592
2023,32,18798078.0,24.19047159303308,46.15,2.979591836734694,191.03571428571428
2023,33,18536842.0,24.57339707577375,46.471428571428575,3.813265306122449,200.07692307692307
2023,34,18591632.0,25.024321578837295,45.35714285714285,5.191836734693878,246.52
2023,35,19038735.0,24.19236560263755,44.75714285714286,3.603434065934066,219.2
2023,36,19049417.0,23.999340619755685,43.80714285714286,1.4816326530612245,293.625
2023,37,27091208.0,23.982660821754365,45.19285714285714,0.4306122448979592,297.2083333333333
2023,38,26840214.0,23.52579003148922,42.65714285714286,-0.663265306122449,305.88
2023,39,20136407.0,23.25982469821459,42.635714285714286,-3.724489795918367,328.52
2023,40,19951016.0,22.801276602102842,39.75,-5.292857142857143,230.75757575757575
2023,41,27679158.0,22.202786432142556,40.158928571428575,-5.218367346938775,297.5806451612903
2023,42,28276579.0,21.301132305823458,39.237142857142864,-8.25,288.77142857142854
2023,43,30924722.0,21.439386597703816,39.013333333333335,-7.3428571428571425,272.2857142857143
2023,44,31897176.0,20.92884255823315,39.01238095238096,-8.801020408163266,286.2
2023,45,33889042.0,20.237367073992523,38.23047619047619,-15.123092715347008,207.13888888888889
2023,46,35486649.0,19.581139941575987,37.60476190476191,-17.477983651525125,189.70731707317074
2023,47,35660147.0,18.799626827374528,37.75,-15.043215565796212,188.0212765957447
2023,48,37058181.0,17.812962663495174,38.2,-20.47614069540421,221.47916666666666
2023,49,38202600.0,17.564210700650904,37.373015873015866,-19.767869008068345,256.4318181818182
2023,50,28834289.0,17.33047277169883,37.03333333333333,-26.402502747252747,237.29787234042553
2023,51,29303519.0,16.91833276921967,36.21428571428572,-33.38627022719843,207.66666666666666
2023,52,28426146.0,17.44295565041029,36.27142857142857,-25.82549364860289,245.47727272727272
2024,1,40122492.0,17.142039562227414,37.57142857142857,-23.598168575122354,269.04651162790697
2024,2,45104593.0,16.423853018511785,37.02857142857143,-25.36298054105364,276.6304347826087
2024,3,49242775.0,16.28605511128958,36.771428571428565,-24.66108210726151,302.9791666666667
2024,4,52969795.0,16.552582976255234,36.41111111111111,-30.99902436589136,258.03921568627453
2024,5,52094290.0,16.739768494788038,36.85714285714285,-30.624069558711312,299.1333333333333
2024,6,54196894.0,17.42295727686313,38.3,-28.22638306156533,265.9756097560976
2024,7,52717423.0,18.262504873859058,39.2,-22.20811580446132,281.3333333333333
2024,8,51401462.0,17.98124267182013,40.05714285714286,-31.17142857142857,245.66666666666666
2024,9,52239284.0,18.086097272716444,39.26666666666667,-27.86090169664704,278.95
2024,10,49780992.0,18.364726342660862,41.669230769230765,-22.5132023640217,283.44444444444446
2024,11,46916382.0,19.067459923857836,42.283516483516486,-17.227551020408164,283.1521739130435
2024,12,47358274.0,19.676976339196944,40.25079365079365,-20.844897959183672,293.4761904761905
2024,13,47295903.0,19.71961220827071,40.638461538461534,-17.609183673469385,354.7435897435897
2024,14,44827461.0,20.799644011726464,42.771428571428565,-12.928571428571429,327.02941176470586
2024,15,47535610.0,21.554173956151917,42.14857142857142,-14.166326530612244,259.84375
2024,16,47643964.0,21.509039440400638,43.167032967032966,-13.051020408163266,276.58620689655174
2024,17,42834222.0,21.06224725350572,43.96952380952381,-8.011224489795918,237.17142857142858
2024,18,42326993.0,22.117871777548118,43.83142857142857,-5.668367346938775,324.90625
2024,19,50687283.0,22.187147980855602,43.777142857142856,-7.391836734693877,198.82758620689654
2024,20,40638013.0,22.610230295708803,42.2967032967033,-5.710204081632653,248.34615384615384
2024,21,41059136.0,23.18434239508997,43.21428571428572,-4.884693877551021,275.07142857142856
2024,22,41675254.0,23.33580133608671,44.84285714285714,-2.4887755102040816,274.57142857142856
2024,23,40120131.0,23.828859611026584,46.957142857142856,-0.8459183673469388,222.93103448275863
2024,24,40235339.0,23.957459282665305,47.08571428571429,-0.3367346938775509,207.89655172413794
2024,25,37757272.0,24.285244748292193,48.41428571428571,1.9755102040816328,186.4814814814815
2024,26,36565966.0,24.527115880681727,49.142857142857146,1.229591836734694,147.59259259259258
2024,27,35957163.0,24.33538923295719,47.08571428571429,0.5314560439560438,219.71428571428572
2024,28,36298180.0,24.526245917599038,48.22857142857144,-1.5848901098901098,263.5833333333333
2024,29,35796991.0,24.93595658223829,48.22857142857144,0.1032967032967033,359.46153846153845
2024,30,37006777.0,25.014013072452563,48.8,3.28128078817734,362.22222222222223
2024,31,56832076.0,24.80146098795916,47.385714285714286,3.022167487684729,324.2
2024,32,66044739.0,24.645651101089165,47.05714285714286,3.338916256157636,374.5652173913044
2024,33,63864358.0,24.914645878021407,48.2,2.198901098901099,527.2272727272727
