Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
ART - Belgisches Viertel,818,14.0,7,,388169,89404273,ART,Belgisches Viertel
Tiësto - The Business,601,94.0,3,(x4),484527,89196148,Tiësto,The Business
Bausa - Madonna,568,82.0,1,(x33),1109477,88705931,Bausa,Madonna
AYLIVA - Wunder,181,177.0,1,(x28),2103592,88026350,AYLIVA,Wunder
Billie Eilish - lovely,1336,,46,,129787,88017827,Billie Eilish,lovely
Samra - Wieder Lila,433,58.0,1,(x17),1461501,87697648,Samra,Wieder Lila
David Kushner - Daylight,470,90.0,1,(x1),490856,87143749,David Kushner,Daylight
Shawn Mendes - Señorita,402,89.0,1,(x19),869422,87119080,Shawn Mendes,Señorita
Farruko - Pepas,562,23.0,2,(x1),524458,86496111,Farruko,Pepas
Yung Yury - TABU.,396,116.0,1,(x7),626293,86400152,Yung Yury,TABU.
Shakin' Stevens - Merry Christmas Everyone,291,121.0,3,(x44),3229858,86341432,Shakin' Stevens,Merry Christmas Everyone
Regard - Ride It,721,1.0,8,,424609,84553059,Regard,Ride It
"$OHO BANI - ZEIT, DASS SICH WAS DREHT",244,139.0,1,(x30),855377,84368208,$OHO BANI,"ZEIT, DASS SICH WAS DREHT"
Benson Boone - Beautiful Things,279,97.0,1,(x30),576278,84252145,Benson Boone,Beautiful Things
Tream - LEBENSLANG - HBz Remix,742,,15,,257225,83600923,Tream,LEBENSLANG - HBz Remix
Summer Cem - Casanova,526,108.0,1,(x10),553984,83342764,Summer Cem,Casanova
Apache 207 - Bläulich,388,70.0,1,(x25),1566611,82732512,Apache 207,Bläulich
Olivia Rodrigo - good 4 u,446,90.0,1,(x22),588783,82515971,Olivia Rodrigo,good 4 u
Drake - One Dance,651,126.0,1,(x98),511547,81675644,Drake,One Dance
Ariana Grande - Santa Tell Me,379,75.0,5,,2116446,81211026,Ariana Grande,Santa Tell Me
French Montana - Unforgettable,653,122.0,1,(x2),355202,81183968,French Montana,Unforgettable
AYLIVA - Hässlich,426,89.0,1,(x18),651865,81053346,AYLIVA,Hässlich
Jawsh 685 - Savage Love (Laxed - Sired Beat),417,89.0,2,(x15),674674,80932707,Jawsh 685,Savage Love (Laxed - Sired Beat)
Michael Bublé - It's Beginning to Look a Lot Like Christmas,371,72.0,1,(x1),2350886,80595763,Michael Bublé,It's Beginning to Look a Lot Like Christmas
Ski Aggu - Party Sahne,639,,17,,330018,80202573,Ski Aggu,Party Sahne
Melanie Thornton - Wonderful Dream (Holidays Are Coming) - Radio Version,363,62.0,4,,2237253,80020721,Melanie Thornton,Wonderful Dream (Holidays Are Coming) - Radio Version
Axwell /\ Ingrosso - More Than You Know,582,132.0,1,(x45),420907,79128417,Axwell /\ Ingrosso,More Than You Know
James Hype - Ferrari,494,89.0,4,,474861,78979720,James Hype,Ferrari
KASIMIR1441 - Ohne Dich,443,74.0,1,(x34),1105304,78823255,KASIMIR1441,Ohne Dich
Nina Chuba - Ich hass dich,673,25.0,4,,494186,78663788,Nina Chuba,Ich hass dich
FiNCH - LiEBE AUF DER RÜCKBANK,509,,13,,327505,78660924,FiNCH,LiEBE AUF DER RÜCKBANK
Ski Aggu - Friesenjung,353,84.0,1,(x49),1095506,78556001,Ski Aggu,Friesenjung
Apache 207 - Fame,402,56.0,1,(x14),1972630,78258677,Apache 207,Fame
Imanbek - Belly Dancer,554,10.0,9,,396996,77245797,Imanbek,Belly Dancer
Apache 207 - Breaking your heart,473,46.0,2,(x6),997937,77045403,Apache 207,Breaking your heart
Capital Bra - Neymar,501,76.0,1,(x28),731946,76980481,Capital Bra,Neymar
RIN - Dior 2001,603,49.0,2,(x2),501375,76090884,RIN,Dior 2001
KITSCHKRIEG - Standard,493,79.0,1,(x22),627464,75645536,KITSCHKRIEG,Standard
Sam Smith - Unholy,325,96.0,2,(x32),681067,75334361,Sam Smith,Unholy
Måneskin - Beggin',403,82.0,1,(x5),684581,75079300,Måneskin,Beggin'
Creeds - Push Up - Main Edit,529,1.0,9,,308977,74921608,Creeds,Push Up - Main Edit
Ofenbach - Head Shoulders Knees & Toes,476,33.0,4,,512040,74918134,Ofenbach,Head Shoulders Knees & Toes
Lil Nas X - INDUSTRY BABY,420,57.0,7,,434632,74545356,Lil Nas X,INDUSTRY BABY
Internet Money - Lemonade,458,79.0,2,(x18),552209,74363804,Internet Money,Lemonade
Nina Chuba - Mangos mit Chili,503,55.0,4,,588413,74324232,Nina Chuba,Mangos mit Chili
Pashanim - Hauseingang,858,,39,,207450,74264241,Pashanim,Hauseingang
Apache 207 - Wieso tust Du dir das an?,321,65.0,1,(x7),1370679,74151971,Apache 207,Wieso tust Du dir das an?
Kollegah -,143,13.0,2,(x5),6791086,74137868,Kollegah -,
Kenya Grace - Strangers,350,83.0,2,(x9),580172,74037647,Kenya Grace,Strangers
Vance Joy - Riptide,1158,,26,,147035,73508150,Vance Joy,Riptide
Lil Nas X - MONTERO (Call Me By Your Name),405,80.0,1,(x3),571287,72734516,Lil Nas X,MONTERO (Call Me By Your Name)
Camila Cabello - Havana,513,130.0,2,(x2),551782,72225836,Camila Cabello,Havana
Bausa - Mary,483,18.0,9,,435856,72113131,Bausa,Mary
Chris Rea - Driving Home for Christmas - 2019 Remaster,209,91.0,3,(x18),2592069,71608056,Chris Rea,Driving Home for Christmas - 2019 Remaster
Niklas Dee - Not Fair,447,51.0,5,,386535,71077527,Niklas Dee,Not Fair
Liaze - PARADISE (MIT DIR),427,81.0,2,(x22),679491,71035022,Liaze,PARADISE (MIT DIR)
Tiësto - Lay Low,514,,11,,286392,70602050,Tiësto,Lay Low
