Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Tom Odell - Another Love,1298,688.0,1,(x6),17665,11260782,Tom Odell,Another Love
The Neighbourhood - Sweater Weather,1457,50.0,5,,11420,8535110,The Neighbourhood,Sweater Weather
Adele - Set Fire to the Rain,997,365.0,1,(x60),23088,8444078,Adele,Set Fire to the Rain
Billie Eilish - lovely,1930,42.0,7,,10172,7873251,Billie Eilish,lovely
The Weeknd - Blinding Lights,1765,65.0,2,(x1),11145,7571375,The Weeknd,Blinding Lights
Jung Kook - Seven,468,306.0,1,(x92),89345,7419723,Jung Kook,Seven
Harry Styles - As It Was,918,237.0,1,(x81),26899,7131923,Harry Styles,As It Was
Cigarettes After Sex - Apocalypse,1069,6.0,9,,9813,6739254,Cigarettes After Sex,Apocalypse
Arctic Monkeys - I Wanna Be Yours,874,143.0,1,(x1),12931,6577745,Arctic Monkeys,I Wanna Be Yours
The Weeknd - Save Your Tears,1270,95.0,5,,9610,5921041,The Weeknd,Save Your Tears
Tones And I - Dance Monkey,795,280.0,1,(x150),30877,5840476,Tones And I,Dance Monkey
The Weeknd - Starboy,1144,30.0,6,,10250,5803867,The Weeknd,Starboy
Aseel Hameem - Al Mafrood,891,286.0,1,(x108),31837,5719914,Aseel Hameem,Al Mafrood
Jimin - Like Crazy,486,305.0,1,(x79),25504,5630045,Jimin,Like Crazy
The Kid LAROI - Stay,776,239.0,1,(x40),28495,5618617,The Kid LAROI,Stay
DJ-MK - وناسه,583,209.0,1,(x90),42345,5557825,DJ-MK,وناسه
Masked Wolf - Astronaut In The Ocean,642,214.0,1,(x109),31371,5500554,Masked Wolf,Astronaut In The Ocean
Alec Benjamin - Let Me Down Slowly,1654,,14,,6424,5411607,Alec Benjamin,Let Me Down Slowly
Saif Amer - Warqa,927,283.0,1,(x1),21444,5353389,Saif Amer,Warqa
SZA - Kill Bill,685,189.0,1,(x59),20943,5236221,SZA,Kill Bill
Elley Duhé - MIDDLE OF THE NIGHT,907,211.0,1,(x2),17656,4982981,Elley Duhé,MIDDLE OF THE NIGHT
Glass Animals - Heat Waves,852,216.0,1,(x3),17357,4904763,Glass Animals,Heat Waves
INTERWORLD - METAMORPHOSIS,716,218.0,2,(x3),16153,4904461,INTERWORLD,METAMORPHOSIS
Lana Del Rey - Summertime Sadness,827,45.0,7,,9491,4851069,Lana Del Rey,Summertime Sadness
The Neighbourhood - Softcore,1023,42.0,7,,9549,4844524,The Neighbourhood,Softcore
Lil Nas X - INDUSTRY BABY,528,272.0,1,(x51),29328,4797925,Lil Nas X,INDUSTRY BABY
Adele - Rolling in the Deep,943,81.0,1,(x3),19646,4794486,Adele,Rolling in the Deep
V - Love Me Again,440,222.0,1,(x9),36560,4686508,V,Love Me Again
Roddy Ricch - The Box,885,142.0,3,(x23),14492,4628741,Roddy Ricch,The Box
Cigarettes After Sex - Cry,854,,15,,8170,4600132,Cigarettes After Sex,Cry
Arctic Monkeys - 505,1042,,18,,7115,4477889,Arctic Monkeys,505
Travis Scott - HIGHEST IN THE ROOM,1013,59.0,1,(x5),24203,4365531,Travis Scott,HIGHEST IN THE ROOM
d4vd - Romantic Homicide,790,26.0,7,,10582,4310307,d4vd,Romantic Homicide
Imagine Dragons - Believer,1186,34.0,5,,8588,4297169,Imagine Dragons,Believer
Eminem - Mockingbird,730,140.0,1,(x2),17845,4245652,Eminem,Mockingbird
Mitski - My Love Mine All Mine,404,177.0,1,(x42),19766,4186902,Mitski,My Love Mine All Mine
The Weeknd - Die For You,1048,,18,,7459,4175708,The Weeknd,Die For You
Billie Eilish - everything i wanted,1218,43.0,2,(x4),8760,4135420,Billie Eilish,everything i wanted
One Direction - Night Changes,1207,,17,,8984,4134152,One Direction,Night Changes
The Weeknd - One Of The Girls,447,151.0,2,(x13),17472,4064723,The Weeknd,One Of The Girls
Ruth B. - Dandelions,1003,3.0,9,,8136,4012079,Ruth B.,Dandelions
Trevor Daniel - Falling,761,132.0,2,(x3),12084,3958401,Trevor Daniel,Falling
Lil Nas X - MONTERO (Call Me By Your Name),504,177.0,1,(x4),25631,3929459,Lil Nas X,MONTERO (Call Me By Your Name)
Rema - Calm Down,507,123.0,1,(x52),46747,3888719,Rema,Calm Down
Faisal Abdulkareem - عشق,601,199.0,1,(x61),21067,3857472,Faisal Abdulkareem,عشق
Abdullah Al Farwan - ليه الجفا,397,185.0,1,(x8),23819,3774493,Abdullah Al Farwan,ليه الجفا
Amy Macdonald - This Is The Life,368,128.0,1,(x40),45141,3764423,Amy Macdonald,This Is The Life
DVRST - Close Eyes,733,70.0,5,,12130,3743017,DVRST,Close Eyes
Mr.Kitty - After Dark,725,104.0,4,,11397,3738974,Mr.Kitty,After Dark
Chris Brown - Under The Influence,667,123.0,2,(x26),17490,3707048,Chris Brown,Under The Influence
Tory Lanez - The Color Violet,792,,17,,7422,3691097,Tory Lanez,The Color Violet
Eminem - Without Me,1035,,15,,8259,3691093,Eminem,Without Me
Doja Cat - Kiss Me More,539,97.0,1,(x9),28663,3668018,Doja Cat,Kiss Me More
Cigarettes After Sex - K.,885,,23,,6808,3628936,Cigarettes After Sex,K.
Billie Eilish - BIRDS OF A FEATHER,160,156.0,1,(x39),31542,3625820,Billie Eilish,BIRDS OF A FEATHER
Øneheart - snowfall,743,22.0,5,,10906,3619965,Øneheart,snowfall
Dua Lipa - Levitating,739,57.0,7,,16814,3619112,Dua Lipa,Levitating
Abdullah Al Mukhles - اشكر جمالك,475,128.0,1,(x42),27933,3604377,Abdullah Al Mukhles,اشكر جمالك
Ahmed Al Maslawi - Maktoob Ma Artah,754,146.0,4,,15520,3600861,Ahmed Al Maslawi,Maktoob Ma Artah
Halsey - Without Me,1148,,12,,6928,3587296,Halsey,Without Me
Abdullah Al Farwan - أجمل غرامي,430,181.0,1,(x23),17815,3577631,Abdullah Al Farwan,أجمل غرامي
Rahma Riad - Waed Menni,849,213.0,2,(x2),10310,3543818,Rahma Riad,Waed Menni
Kordhell - Murder In My Mind,676,39.0,4,,12053,3533578,Kordhell,Murder In My Mind
Sabrina Carpenter - Espresso,195,172.0,1,(x47),25720,3507613,Sabrina Carpenter,Espresso
Shela - Akhsamna Tandas - Remix,1073,,21,,8202,3491411,Shela,Akhsamna Tandas - Remix
Passenger - Let Her Go,901,,11,,8998,3486718,Passenger,Let Her Go
XXXTENTACION - Hope,1322,,60,,4804,3429797,XXXTENTACION,Hope
The Neighbourhood - Daddy Issues,1165,,48,,5742,3390857,The Neighbourhood,Daddy Issues
XXXTENTACION - Moonlight,1033,1.0,10,,6407,3374606,XXXTENTACION,Moonlight
Djo - End of Beginning,250,167.0,1,(x14),23889,3362041,Djo,End of Beginning
Powfu - death bed,757,1.0,9,,8285,3347877,Powfu,death bed
Cigarettes After Sex - Sunsetz,915,,31,,5884,3342667,Cigarettes After Sex,Sunsetz
Måneskin - Beggin',433,106.0,1,(x33),46291,3331849,Måneskin,Beggin'
Keane - Somewhere Only We Know,782,,33,,6042,3322244,Keane,Somewhere Only We Know
Abdul Majeed Abdullah - يا ابن الأوادم,646,,13,,8823,3315351,Abdul Majeed Abdullah,يا ابن الأوادم
Conan Gray - Heather,1058,5.0,1,(x2),19511,3300151,Conan Gray,Heather
League of Legends - Legends Never Die,996,,13,,7223,3298113,League of Legends,Legends Never Die
Jung Kook - 3D,389,122.0,2,(x1),55818,3282298,Jung Kook,3D
OneRepublic - Counting Stars,981,,21,,7433,3261613,OneRepublic,Counting Stars
Nasrat Al Badr - Haram Aliek,749,1.0,10,,13178,3206936,Nasrat Al Badr,Haram Aliek
بدر العزي - الدنيا دوارة,495,121.0,3,(x5),18803,3203219,بدر العزي,الدنيا دوارة
XXXTENTACION - Revenge,860,,28,,7695,3179066,XXXTENTACION,Revenge
Mohammed Saeed - Alo Aleky,445,165.0,1,(x3),18872,3155415,Mohammed Saeed,Alo Aleky
Yasser Abd Alwahab - Kalby Jobarny - Live,413,109.0,1,(x5),34314,3148867,Yasser Abd Alwahab,Kalby Jobarny - Live
David Kushner - Daylight,523,34.0,8,,12551,3102248,David Kushner,Daylight
Abdullah Al Mukhles - عشرة الكذاب,532,102.0,3,(x1),12351,3076245,Abdullah Al Mukhles,عشرة الكذاب
XXXTENTACION - SAD!,911,,19,,5607,3063899,XXXTENTACION,SAD!
