Link Artist,Artist,Streams,Daily,As lead,Solo,As feature
/spotify/artist/3TVXtAsR1Inumwj472S9r4_songs.html,Drake,"104,837.2",40.710,"72,001.8","39,679.5","32,835.4"
/spotify/artist/06HL4z0CvFAxyc27GXpf02_songs.html,Taylor Swift,"93,505.5",62.989,"90,556.8","82,695.9","2,948.8"
/spotify/artist/4q3ewBCX7sLwd24euuV69X_songs.html,Bad Bunny,"85,946.7",36.378,"53,239.6","29,734.3","32,707.1"
/spotify/artist/1Xyo4u8uXC1ZmMpatF05PJ_songs.html,The Weeknd,"70,076.1",41.131,"56,460.4","39,126.9","13,615.6"
/spotify/artist/1uNFoZAHBGtllmzznpCI3s_songs.html,Justin Bieber,"55,746.8",22.103,"33,518.3","20,524.3","22,228.5"
/spotify/artist/6eUKZXaKkcviH0Ku9w2n3V_songs.html,Ed Sheeran,"53,354.3",15.760,"47,394.0","38,173.7","5,960.2"
/spotify/artist/7dGJo4pcD2V6oG8kP0tJRR_songs.html,Eminem,"51,938.1",25.770,"44,084.8","26,810.1","7,853.3"
/spotify/artist/0Y5tJX1MQlPlqiwlOH1tJY_songs.html,Travis Scott,"50,448.2",31.659,"26,916.5","19,821.7","23,531.6"
/spotify/artist/66CXWjxzNUsdJxJ2JdwvnR_songs.html,Ariana Grande,"50,295.8",24.347,"42,122.3","30,301.7","8,173.5"
/spotify/artist/5K4W6rqBFWDnAN6FQUkS6x_songs.html,Kanye West,"49,508.0",28.442,"35,129.0","22,907.7","14,379.1"
/spotify/artist/246dkjvS1zLTtiykXe5h60_songs.html,Post Malone,"46,207.2",18.510,"41,345.4","22,215.7","4,861.8"
/spotify/artist/5pKCCKE2ajJHZ9KAiaK11H_songs.html,Rihanna,"44,866.0",21.844,"32,448.5","21,503.7","12,417.5"
/spotify/artist/1vyhD5VmyZ7KMfW5gqLgo5_songs.html,J Balvin,"43,754.3",12.922,"20,005.7","6,293.1","23,748.6"
/spotify/artist/3Nrfpe0tUJi4K4DXYWgMUX_songs.html,BTS,"41,046.9",11.828,"36,511.8","33,144.7","4,535.1"
/spotify/artist/6qqNVTkY8uBg9cP3Jd7DAH_songs.html,Billie Eilish,"40,840.6",38.978,"40,543.0","35,884.4",297.6
/spotify/artist/1RyvyyTE3xzB2ZywiAwp0i_songs.html,Future,"40,479.3",23.603,"20,889.9","9,312.8","19,589.4"
/spotify/artist/2YZyLoL8N0Wb9xBt1NhZWg_songs.html,Kendrick Lamar,"38,863.0",20.067,"26,858.0","16,704.1","12,005.0"
/spotify/artist/1i8SpTcr7yvPOmcqrbnVXY_songs.html,Ozuna,"38,269.7",11.631,"16,374.7","7,038.9","21,894.9"
/spotify/artist/4MCBfE4596Uoi2O4DtmEMz_songs.html,Juice WRLD,"37,870.9",13.626,"27,674.6","21,462.3","10,196.3"
/spotify/artist/0hCNtLu0JehylgoiP8L4Gh_songs.html,Nicki Minaj,"36,277.8",11.081,"13,634.7","7,861.1","22,643.1"
/spotify/artist/0du5cEVh5yTK9QJze8zA0C_songs.html,Bruno Mars,"36,141.1",34.571,"28,224.6","22,641.6","7,916.5"
/spotify/artist/4gzpq5DPGxSnKTe4SA8HAU_songs.html,Coldplay,"34,547.4",21.336,"31,607.3","28,276.6","2,940.0"
/spotify/artist/15UsOTVnJzReFVN1VCnxy4_songs.html,XXXTENTACION,"33,759.4",15.036,"29,315.2","24,014.8","4,444.3"
/spotify/artist/6M2wZ9GZgrQXHCFfjv46we_songs.html,Dua Lipa,"33,468.2",13.326,"22,398.6","18,253.5","11,069.6"
/spotify/artist/7bXgB6jMjp9ATFy66eO08Z_songs.html,Chris Brown,"33,296.8",13.588,"18,221.2","8,967.9","15,075.6"
/spotify/artist/53XhwfbYqKCa1cC15pYq2q_songs.html,Imagine Dragons,"32,765.0",14.418,"30,881.2","27,666.5","1,883.7"
/spotify/artist/1URnnhqYAYcrqrcwql10ft_songs.html,21 Savage,"31,734.9",15.238,"12,994.6","6,555.4","18,740.3"
/spotify/artist/1Cs0zKBU1kc0i8ypK3B9ai_songs.html,David Guetta,"31,508.3",16.310,"22,894.1",291.0,"8,614.1"
/spotify/artist/55Aa2cqylxrFIXC767Z865_songs.html,Lil Wayne,"31,157.7",17.065,"12,059.3","3,283.1","19,098.4"
/spotify/artist/6LuN9FCkKOj5PcnpouEgny_songs.html,Khalid,"30,859.8",8.433,"16,261.3","10,874.2","14,598.5"
/spotify/artist/4VMYDCV2IEDYJArk749S6m_songs.html,Daddy Yankee,"30,130.5",12.518,"15,327.1","8,158.9","14,803.4"
/spotify/artist/2R21vXR83lH98kGeO99Y66_songs.html,Anuel AA,"29,840.9",14.542,"13,798.4","4,396.4","16,042.5"
/spotify/artist/00FQb4jTyendYWaN8pK0wa_songs.html,Lana Del Rey,"29,800.8",22.717,"26,815.4","24,015.8","2,985.4"
/spotify/artist/04gDigrS5kc9YWfZHwBETP_songs.html,Maroon 5,"28,006.6",11.983,"27,795.1","17,998.5",211.5
/spotify/artist/1mcTU81TzQhprhouKaTkpq_songs.html,Rauw Alejandro,"27,942.8",17.463,"15,745.2","6,497.9","12,197.5"
/spotify/artist/5f7VJjfbwm532GiveGC0ZK_songs.html,Lil Baby,"27,802.7",10.814,"14,332.7","6,702.7","13,470.0"
/spotify/artist/6vWDO969PvNqNYHIOW5v0m_songs.html,BeyoncÃ©,"27,760.4",11.072,"23,316.8","17,402.5","4,443.6"
/spotify/artist/1r4hJ1h58CWwUQe3MxPuau_songs.html,Maluma,"26,926.5",10.119,"15,238.6","9,048.6","11,687.9"
/spotify/artist/790FomKkXshlbRYZFtlgla_songs.html,KAROL G,"26,906.3",19.538,"20,272.5","9,655.2","6,633.8"
/spotify/artist/7CajNmpbOovFoOoasH2HaY_songs.html,Calvin Harris,"26,765.6",11.037,"24,880.7","4,478.0","1,884.9"
/spotify/artist/4O15NlyKLIASxsJ0PrXPfz_songs.html,Lil Uzi Vert,"26,397.3",9.884,"17,296.1","13,761.4","9,101.2"
/spotify/artist/6l3HvQ5sa6mXTsMTB19rO5_songs.html,J. Cole,"25,937.4",10.124,"19,524.0","15,418.0","6,413.4"
/spotify/artist/7tYKF4w9nC0nq9CsPZTHyP_songs.html,SZA,"25,495.7",18.029,"16,828.3","13,028.7","8,667.4"
/spotify/artist/5WUlDfRSoLAfcVSX1WnrxN_songs.html,Sia,"25,100.3",9.260,"16,850.4","12,550.5","8,249.9"
/spotify/artist/7n2wHs1TKAczGzO7Dd2rGr_songs.html,Shawn Mendes,"24,965.7",8.158,"24,257.9","18,710.7",707.7
/spotify/artist/50co4Is1HCEo8bhOyUWKpn_songs.html,Young Thug,"24,924.4",8.651,"8,362.6","2,102.9","16,561.8"
/spotify/artist/7iK8PXO48WeuP03g8YR51W_songs.html,Myke Towers,"24,752.6",17.994,"9,358.7","6,609.7","15,393.9"
/spotify/artist/2wY79sveU1sp5g7SokKOiI_songs.html,Sam Smith,"24,389.4",7.746,"20,551.9","15,286.3","3,837.5"
/spotify/artist/2LRoIwlKmHjgvigdNGBHNo_songs.html,Feid,"24,206.4",20.181,"13,197.0","7,078.3","11,009.5"
/spotify/artist/1HY2Jd0NmPuamShAr6KMms_songs.html,Lady Gaga,"24,065.9",26.493,"23,570.6","15,417.3",495.3
/spotify/artist/1dfeR4HaWDbWqFHLkxsg1d_songs.html,Queen,"23,861.4",8.971,"23,794.6","21,946.3",66.8
/spotify/artist/329e4yvIujISKGKz1BZZbO_songs.html,Farruko,"23,667.9",7.657,"6,577.1","3,708.5","17,090.8"
/spotify/artist/5cj0lLjcoR7YOSnhnX0Po5_songs.html,Doja Cat,"23,484.2",11.020,"19,559.6","14,158.8","3,924.6"
/spotify/artist/6KImCVD70vtIoJWnq6nGn3_songs.html,Harry Styles,"23,154.1",8.559,"23,154.1","23,154.1",
/spotify/artist/4AK6F7OLvEQ5QYCBNiQWHq_songs.html,One Direction,"22,852.5",23.510,"22,852.5","22,768.3",
/spotify/artist/4dpARuHxo51G3z768sgnrY_songs.html,Adele,"22,534.7",12.391,"22,534.7","22,397.4",
/spotify/artist/0EmeFodog0BfCgMzAIvKQp_songs.html,Shakira,"22,451.5",14.149,"17,137.5","8,083.4","5,314.0"
/spotify/artist/0C8ZW7ezQVs4URX5aX7Kqx_songs.html,Selena Gomez,"22,012.5",7.016,"13,153.4","9,532.0","8,859.1"
/spotify/artist/0iEtIxbK0KxaSlF7G42ZOp_songs.html,Metro Boomin,"21,957.2",16.225,"10,459.8",101.8,"11,497.4"
/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_songs.html,Ty Dolla $ign,"21,720.4",7.622,"4,303.8",286.2,"17,416.6"
/spotify/artist/6XyY86QOPPrYVGvF9ch6wz_songs.html,Linkin Park,"21,617.7",23.115,"20,173.0","19,066.7","1,444.7"
/spotify/artist/26VFTg2z8YR0cCuwLzESi2_songs.html,Halsey,"21,553.9",6.817,"11,801.0","10,446.5","9,752.9"
/spotify/artist/6jJ0s89eD6GaHleKKya26X_songs.html,Katy Perry,"21,005.7",10.676,"18,499.6","14,224.2","2,506.2"
/spotify/artist/1SupJlEpv7RS2tPNRaHViT_songs.html,Nicky Jam,"20,914.4",5.509,"8,783.3","2,298.9","12,131.2"
/spotify/artist/4YRxDV8wJFPHPTeXepOstw_songs.html,Arijit Singh,"20,820.0",23.698,"8,044.9","4,117.7","12,775.1"
/spotify/artist/3WrFJ7ztbogyGnTHbHJFl2_songs.html,The Beatles,"20,626.3",9.394,"20,624.1","20,420.4",2.2
/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_songs.html,Gunna,"20,565.4",12.314,"7,817.1","4,682.2","12,748.3"
/spotify/artist/7Ln80lUS6He07XvHI8qqHH_songs.html,Arctic Monkeys,"20,114.7",12.954,"20,114.7","20,114.7",
/spotify/artist/69GGBxA162lTqCwzJG5jLp_songs.html,The Chainsmokers,"19,895.3",6.612,"19,123.7","3,364.6",771.6
/spotify/artist/64KEffDW9EtZ1y2vBYgq8T_songs.html,Marshmello,"19,880.5",7.783,"14,672.2","1,540.4","5,208.2"
/spotify/artist/1McMsnEElThX1knmY4oliG_songs.html,Olivia Rodrigo,"19,636.8",14.539,"19,634.6","18,116.8",2.1
/spotify/artist/137W8MRPWKqSmrBGDBFSop_songs.html,Wiz Khalifa,"19,579.1",6.522,"8,994.6","3,371.4","10,584.5"
/spotify/artist/5YGY8feqx7naU7z4HrwZM6_songs.html,Miley Cyrus,"19,246.8",7.441,"16,588.2","14,609.9","2,658.7"
/spotify/artist/4kYSro6naA4h99UJvo89HB_songs.html,Cardi B,"18,898.5",4.714,"8,853.5","3,506.6","10,045.0"
/spotify/artist/12GqGscKJx3aE4t07u7eVZ_songs.html,Peso Pluma,"18,699.8",26.280,"9,508.1","1,609.3","9,191.7"
/spotify/artist/4oUHIQIBe0LHzYfvXNW4QM_songs.html,Morgan Wallen,"18,683.8",18.609,"15,953.7","14,673.1","2,730.1"
/spotify/artist/3nFkdlSjzX9mRTtwJOzDYB_songs.html,JAY-Z,"18,553.3",8.194,"10,359.0","2,254.2","8,194.3"
/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_songs.html,A$AP Rocky,"18,226.2",9.960,"10,257.2","4,088.6","7,969.0"
/spotify/artist/4nDoRrQiYLoBzwC5BhVJzF_songs.html,Camila Cabello,"18,068.0",6.204,"10,486.3","5,381.9","7,581.7"
/spotify/artist/0TnOYISbd1XYRBk9myaseg_songs.html,Pitbull,"17,898.5",9.293,"12,687.1","1,597.8","5,211.4"
/spotify/artist/2h93pZq0e7k5yf4dywlkpM_songs.html,Frank Ocean,"17,646.5",14.771,"14,272.7","13,165.5","3,373.8"
/spotify/artist/3YQKmKGau1PzlVlkL1iodx_songs.html,Twenty One Pilots,"17,287.0",6.522,"17,282.1","17,223.8",4.9
/spotify/artist/4r63FhuTkUYltbVAg5TQnk_songs.html,DaBaby,"17,194.1",3.469,"8,214.9","4,581.7","8,979.2"
/spotify/artist/4V8LLVI7PbaPR0K2TGSxFF_songs.html,"Tyler, The Creator","17,137.1",86.649,"14,660.4","7,622.3","2,476.6"
/spotify/artist/0VRj0yCOv2FXJNP47XQnx5_songs.html,Quavo,"16,863.5",4.649,"2,314.3",717.6,"14,549.3"
/spotify/artist/1vCWHaC5f2uS3yhpwWbIA6_songs.html,Avicii,"16,825.6",5.060,"16,325.4","11,213.6",500.3
/spotify/artist/23fqKkggKUBHNkbKtXEls4_songs.html,Kygo,"16,710.6",4.614,"15,352.6",225.3,"1,358.0"
/spotify/artist/77ziqFxp5gaInVrF2lj4ht_songs.html,Sech,"16,611.4",4.310,"6,501.5","2,064.0","10,110.0"
/spotify/artist/5Pwc4xIPtQLFEnJriah9YJ_songs.html,OneRepublic,"16,523.6",8.123,"14,856.8","13,135.5","1,666.8"
/spotify/artist/0L8ExT028jH3ddEcZwqJJ5_songs.html,Red Hot Chili Peppers,"16,415.3",7.863,"16,415.3","16,414.5",
/spotify/artist/7hJcb9fa4alzcOq3EaNPoG_songs.html,Snoop Dogg,"15,918.9",6.865,"6,061.9","1,423.8","9,856.9"
/spotify/artist/7Gi6gjaWy3DxyilpF1a8Is_songs.html,Junior H,"15,894.2",21.375,"10,086.8","7,046.5","5,807.5"
/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_songs.html,Disney,"15,860.7",8.486,,,"15,860.7"
/spotify/artist/6Xgp2XMz1fhVYe7i6yNAax_songs.html,Trippie Redd,"15,690.1",6.652,"9,939.8","5,130.2","5,750.3"
/spotify/artist/3fMbdgg4jU18AjLCKBhRSm_songs.html,Michael Jackson,"15,638.4",10.300,"14,918.5","13,726.1",719.9
/spotify/artist/1VPmR4DJC1PlOtd0IADAO0_songs.html,$uicideboy$,"15,635.3",10.808,"15,227.7","12,348.2",407.6
/spotify/artist/5LHRHt1k9lMyONurDHEdrp_songs.html,Tyga,"15,585.4",3.797,"6,761.4","2,549.4","8,824.0"
/spotify/artist/699OTQXzgjhIYAHMy9RyPD_songs.html,Playboi Carti,"15,472.6",17.074,"9,843.2","6,630.9","5,629.4"
/spotify/artist/4SsVbpTthjScTS7U2hmr1X_songs.html,ArcÃ¡ngel,"15,396.2",7.847,"6,117.1","1,636.8","9,279.1"
/spotify/artist/07YZf4WDAMNwqr4jfgOZ8y_songs.html,Jason Derulo,"15,300.1",3.087,"11,651.2","7,017.0","3,648.9"
/spotify/artist/1wRPtKGflJrBx9BmLsSwlU_songs.html,Pritam,"15,225.7",18.976,"12,973.0",6.2,"2,252.6"
/spotify/artist/4LLpKhyESsyAXpc4laK94U_songs.html,Mac Miller,"15,069.9",6.255,"14,156.6","10,045.9",913.3
/spotify/artist/64M6ah0SkkRsnPGtGiRAbb_songs.html,Bebe Rexha,"14,960.4",4.568,"5,279.6","2,528.2","9,680.8"
/spotify/artist/3PhoLpVuITZKcymswpck5b_songs.html,Elton John,"14,785.1",6.654,"13,411.4","9,348.1","1,373.7"
/spotify/artist/6VuMaDnrHyPL1p4EHjYLi7_songs.html,Charlie Puth,"14,715.5",5.516,"11,676.5","6,855.6","3,039.1"
/spotify/artist/3q7HBObVc0L8jNeTe5Gofh_songs.html,50 Cent,"14,670.5",8.989,"10,189.3","6,063.0","4,481.2"
/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_songs.html,Swae Lee,"14,610.2",5.348,411.7,123.2,"14,198.5"
/spotify/artist/6S2OmqARrzebs0tKUEyXyp_songs.html,Demi Lovato,"14,470.6",3.291,"9,562.6","8,351.8","4,908.0"
/spotify/artist/0eDvMgVFoNV3TpwtrVCoTj_songs.html,Pop Smoke,"14,454.7",4.214,"13,044.1","6,978.2","1,410.6"
/spotify/artist/31W5EY0aAly4Qieq6OFu6I_songs.html,A Boogie Wit da Hoodie,"14,331.1",3.820,"9,510.7","5,163.1","4,820.4"
/spotify/artist/7wlFDEWiM5OoIAt8RSli8b_songs.html,YoungBoy Never Broke Again,"14,223.8",5.500,"10,500.6","9,227.8","3,723.2"
/spotify/artist/46SHBwWsqBkxI7EeeBEQG7_songs.html,Kodak Black,"14,128.3",5.319,"9,265.5","5,778.2","4,862.8"
/spotify/artist/0tmwSHipWxN12fsoLcFU3B_songs.html,Manuel Turizo,"14,050.3",7.817,"6,873.4","4,580.4","7,176.9"
/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_songs.html,Romeo Santos,"14,049.3",8.471,"9,750.2","5,563.7","4,299.0"
/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_songs.html,TiÃ«sto,"13,963.2",5.891,"10,710.0","2,813.0","3,253.2"
/spotify/artist/2ye2Wgw4gimLv2eAKyk1NB_songs.html,Metallica,"13,910.4",7.211,"13,862.2","13,763.4",48.2
/spotify/artist/41MozSoPIsD1dJM0CLPjZF_songs.html,BLACKPINK,"13,871.8",4.833,"12,821.8","12,029.6","1,050.1"
/spotify/artist/07YUOmWljBTXwIseAUd9TW_songs.html,Sebastian Yatra,"13,851.8",4.308,"9,244.8","3,861.6","4,607.0"
/spotify/artist/0c173mlxpT3dSFRgMO8XPh_songs.html,Big Sean,"13,711.7",2.894,"6,470.5","2,044.2","7,241.2"
/spotify/artist/3meJIgRw7YleJrmbpbJK6S_songs.html,Die drei ???,"13,699.6",7.383,"13,699.6","13,633.1",
/spotify/artist/6oMuImdp5ZcFhWP0ESe6mG_songs.html,Migos,"13,598.2",2.735,"9,320.0","4,301.9","4,278.2"
/spotify/artist/6nVcHLIgY5pE2YCl8ubca1_songs.html,JHAYCO,"13,585.0",8.633,"5,759.7","1,551.4","7,825.3"
/spotify/artist/77SW9BnxLY8rJ0RciFqkHh_songs.html,The Neighbourhood,"13,561.2",10.629,"13,553.4","13,078.5",7.8
/spotify/artist/2kCcBybjl3SAtIcwdWpUe3_songs.html,Lil Peep,"13,527.8",8.529,"12,951.9","7,058.9",575.9
/spotify/artist/4tZwfgrHOc3mvqYlEYSvVi_songs.html,Daft Punk,"13,340.1",5.387,"7,863.3","4,693.8","5,476.8"
/spotify/artist/31TPClRtHm23RisEBtV3X7_songs.html,Justin Timberlake,"13,318.7",5.458,"9,626.3","6,811.5","3,692.4"
/spotify/artist/718COspgdWOnwOFpJHRZHS_songs.html,Luke Combs,"13,238.5",10.273,"12,499.6","11,864.0",738.9
/spotify/artist/1KCSPY1glIKqW2TotWuXOR_songs.html,P!nk,"13,194.5",4.913,"11,943.3","8,931.6","1,251.2"
/spotify/artist/0X2BH1fck6amBIoJhDVmmJ_songs.html,Ellie Goulding,"13,147.3",4.555,"9,305.6","7,156.7","3,841.8"
/spotify/artist/6AgTAQt8XS6jRWi4sX7w49_songs.html,Polo G,"13,000.1",4.628,"9,275.9","6,040.4","3,724.2"
/spotify/artist/7vk5e3vY1uw9plTHJAMwjN_songs.html,Alan Walker,"12,923.4",4.899,"10,902.0","4,036.4","2,021.4"
/spotify/artist/711MCceyCBcFnzjGY4Q7Un_songs.html,AC/DC,"12,902.8",6.875,"12,902.8","12,902.8",
/spotify/artist/4IWBUUAFIplrNtaOHcJPRM_songs.html,James Arthur,"12,874.9",5.046,"11,717.2","10,232.6","1,157.7"
/spotify/artist/540vIaP2JwjQb9dm3aArA4_songs.html,DJ Snake,"12,870.7",3.860,"9,779.6",460.9,"3,091.1"
/spotify/artist/0elWFr7TW8piilVRYJUe4P_songs.html,Natanael Cano,"12,744.9",16.813,"8,552.9","4,823.9","4,192.0"
/spotify/artist/13y7CgLHjMVRMDqxdx0Xdo_songs.html,Gucci Mane,"12,726.4",3.193,"6,093.5","1,272.2","6,632.9"
/spotify/artist/716NhGYqD1jl2wI1Qkgq36_songs.html,Bizarrap,"12,697.0",5.528,"10,691.9",52.9,"2,005.0"
/spotify/artist/02kJSzxNuaWGqwubyUba0Z_songs.html,G-Eazy,"12,610.2",3.392,"9,940.3","1,539.7","2,669.9"
/spotify/artist/2nszmSgqreHSdJA3zWPyrW_songs.html,Luis Miguel,"12,591.9",7.408,"12,579.3","12,567.7",12.6
/spotify/artist/3Isy6kedDrgPYoTS1dazA9_songs.html,Sean Paul,"12,545.2",5.429,"6,440.2","2,711.3","6,105.0"
/spotify/artist/1yR65psqiazQpeM79CcGh8_songs.html,MarÃ­lia MendonÃ§a,"12,352.0",4.882,"9,104.0","6,194.6","3,248.1"
/spotify/artist/5fMUXHkw8R8eOP2RNVYEZX_songs.html,Diplo,"12,347.5",3.845,"4,455.7",31.1,"7,891.9"
/spotify/artist/23zg3TcAtWQy7J6upgbUnj_songs.html,USHER,"12,328.5",5.732,"9,181.6","3,933.6","3,146.9"
/spotify/artist/14zUHaJZo1mnYtn6IBRaRP_songs.html,Justin Quiles,"12,133.4",3.571,"3,703.1","1,666.6","8,430.3"
/spotify/artist/20JZFwl6HVl6yg8a4H3ZqK_songs.html,Panic! At The Disco,"12,086.6",3.090,"11,194.9","10,854.1",891.8
/spotify/artist/3hcs9uc56yIGFCSy9leWe7_songs.html,Lil Durk,"12,079.3",5.968,"5,301.4","2,149.0","6,777.9"
/spotify/artist/33ScadVnbm2X8kkUqOkC6Z_songs.html,Don Omar,"12,040.0",8.104,"9,780.6","5,278.6","2,259.4"
/spotify/artist/17lzZA2AlOHwCwFALHttmp_songs.html,2 Chainz,"12,026.7",2.355,"3,714.5",821.7,"8,312.3"
/spotify/artist/2FXC3k01G6Gw61bmprjgqS_songs.html,Hozier,"11,966.6",9.982,"11,109.5","10,813.5",857.1
/spotify/artist/3p7PcrEHaaKLJnPUGOtRlT_songs.html,Henrique & Juliano,"11,926.1",10.352,"9,805.0","9,477.2","2,121.1"
/spotify/artist/6olE6TJLqED3rqDCT0FyPh_songs.html,Nirvana,"11,887.9",5.655,"11,887.9","11,887.3",
/spotify/artist/4DdkRBBYG6Yk9Ka8tdJ9BW_songs.html,Offset,"11,869.7",4.082,"3,358.0",542.3,"8,511.7"
/spotify/artist/4UXqAaa6dQYAk18Lv7PEgX_songs.html,Fall Out Boy,"11,823.9",4.007,"10,697.0","9,924.8","1,126.9"
/spotify/artist/1U1el3k54VvEUzo3ybLPlM_songs.html,Kali Uchis,"11,813.9",11.496,"6,979.9","4,832.3","4,834.1"
/spotify/artist/1bAftSH8umNcGZ0uyV7LMg_songs.html,Duki,"11,812.5",5.714,"5,695.1","2,498.5","6,117.4"
/spotify/artist/2tIP7SsRs7vjIcLrU85W8J_songs.html,The Kid LAROI,"11,807.0",8.276,"10,438.2","4,601.8","1,368.8"
/spotify/artist/757aE44tKEUQEqRuT6GnEB_songs.html,Roddy Ricch,"11,795.2",3.118,"5,676.8","4,202.0","6,118.4"
/spotify/artist/0fA0VVWsXO9YnASrzqfmYu_songs.html,Kid Cudi,"11,781.8",4.071,"8,448.8","4,643.2","3,333.0"
/spotify/artist/7jVv8c5Fj3E9VhNjxT4snq_songs.html,Lil Nas X,"11,766.5",2.434,"11,728.3","6,683.6",38.3
/spotify/artist/26dSoYclwsYLMAKD3tpOr4_songs.html,Britney Spears,"11,715.7",6.630,"10,173.1","9,628.2","1,542.6"
/spotify/artist/0z4gvV4rjIZ9wHck67ucSV_songs.html,Akon,"11,689.1",7.950,"5,630.8","2,926.2","6,058.3"
/spotify/artist/4xRYI6VqpkE3UwrDrAZL8L_songs.html,Logic,"11,670.5",1.859,"9,518.4","5,025.8","2,152.0"
/spotify/artist/40ZNYROS4zLfyyBSs2PGe2_songs.html,Zach Bryan,"11,652.9",17.510,"11,652.9","9,378.3",
/spotify/artist/2jku7tDXc6XoB6MO2hFuqg_songs.html,Tory Lanez,"11,562.2",5.124,"7,859.5","5,221.3","3,702.7"
/spotify/artist/2RdwBSPQiwcmiDo9kixcl8_songs.html,Pharrell Williams,"11,557.9",4.682,"2,847.1","2,255.5","8,710.8"
/spotify/artist/0ys2OFYzWYB5hRDLCsBqxt_songs.html,Fuerza Regida,"11,479.0",21.181,"8,970.2","4,489.5","2,508.8"
/spotify/artist/60d24wfXkVzDSfLS6hyCjZ_songs.html,Martin Garrix,"11,449.2",2.669,"10,378.1",812.7,"1,071.1"
/spotify/artist/4GNC7GD6oZMSxPGyXy4MNB_songs.html,Lewis Capaldi,"11,418.1",4.471,"11,418.1","10,980.2",
/spotify/artist/6fOMl44jA4Sp5b9PpYCkzz_songs.html,NF,"11,415.4",3.497,"11,368.8","10,235.7",46.6
/spotify/artist/738wLrAtLtCtFOLvQBXOXp_songs.html,Major Lazer,"11,398.0",2.928,"10,003.2",33.8,"1,394.8"
/spotify/artist/7FNnA9vBm6EKceENgCGRMb_songs.html,Anitta,"11,379.6",5.418,"5,694.1","2,532.5","5,685.5"
/spotify/artist/7oPftvlwr6VrsViSDV7fJY_songs.html,Green Day,"11,350.9",5.423,"11,257.4","11,257.4",93.6
/spotify/artist/1pQWsZQehhS4wavwh7Fnxd_songs.html,Lenny TavÃ¡rez,"11,304.5",4.298,927.8,159.1,"10,376.8"
/spotify/artist/0hEurMDQu99nJRq8pTxO14_songs.html,John Mayer,"11,278.5",5.027,"10,458.5","10,181.9",820.0
/spotify/artist/3MZsBdqDrRTJihTHQrO6Dq_songs.html,Joji,"11,248.6",4.227,"10,466.4","9,265.6",782.2
/spotify/artist/0jnsk9HBra6NMjO2oANoPY_songs.html,Flo Rida,"11,214.1",4.921,"9,056.0","3,432.7","2,158.1"
/spotify/artist/08GQAI4eElDnROBrJRGE0X_songs.html,Fleetwood Mac,"11,171.4",6.716,"11,171.3","11,170.8",0.2
/spotify/artist/7ltDVBr6mKbRvohxheJ9h1_songs.html,ROSALÃA,"11,101.8",5.046,"7,396.8","3,950.4","3,704.9"
/spotify/artist/1yxSLGMDHlW21z4YXirZDS_songs.html,Black Eyed Peas,"11,098.0",4.871,"10,752.6","7,696.1",345.3
/spotify/artist/2QsynagSdAqZj3U9HgDzjD_songs.html,Bob Marley & The Wailers,"11,096.6",5.424,"10,968.7","10,172.0",127.8
/spotify/artist/6TIYQ3jFPwQSRmorSezPxX_songs.html,mgk,"11,000.5",3.438,"9,487.6","3,641.3","1,512.9"
/spotify/artist/4obzFoKoKRHIphyHzJ35G3_songs.html,Becky G,"10,908.5",3.497,"7,203.2","1,793.3","3,705.3"
/spotify/artist/28gNT5KBp7IjEOQoevXf9N_songs.html,Camilo,"10,836.9",5.038,"6,616.9","2,870.1","4,219.9"
/spotify/artist/1zNqDE7qDGCsyzJwohVaoX_songs.html,Anne-Marie,"10,836.4",3.554,"4,389.5","3,291.6","6,446.9"
/spotify/artist/2cFrymmkijnjDg9SS92EPM_songs.html,blackbear,"10,830.8",2.032,"7,448.3","5,980.6","3,382.5"
/spotify/artist/4Gso3d4CscCijv0lmajZWs_songs.html,Don Toliver,"10,777.7",13.891,"5,725.5","3,850.0","5,052.2"
/spotify/artist/5Rl15oVamLq7FbSb0NNBNy_songs.html,5 Seconds of Summer,"10,758.6",3.055,"10,073.8","9,602.7",684.8
/spotify/artist/3E6xrwgnVfYCrCs0ePERDz_songs.html,Wisin,"10,749.1",2.664,"3,973.2",517.7,"6,775.9"
/spotify/artist/74KM79TiuVKeVCqs8QtB0B_songs.html,Sabrina Carpenter,"10,719.9",30.711,"9,416.9","9,260.6","1,303.0"
/spotify/artist/3JhNCzhSMTxs9WLGJJxWOY_songs.html,Macklemore,"10,691.9",3.418,"5,115.6",381.5,"5,576.3"
/spotify/artist/5C4PDR4LnhZTbVnKWXuDKD_songs.html,Morat,"10,658.6",5.155,"8,703.6","6,305.0","1,955.0"
/spotify/artist/66ihevNkSYNzRAl44dx6jJ_songs.html,Carin Leon,"10,612.7",11.354,"7,256.1","4,943.2","3,356.6"
/spotify/artist/6icQOAFXDZKsumw3YXyusw_songs.html,Lil Yachty,"10,602.0",4.571,"4,521.0","1,903.5","6,081.0"
/spotify/artist/2EMAnMvWE2eb56ToJVfCWs_songs.html,Bryson Tiller,"10,529.9",5.967,"6,907.4","6,623.3","3,622.5"
