Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Internet Money - Lemonade,419,105.0,1,(x37),5295,969001,Internet Money,Lemonade
Coolio - Gangsta's Paradise,664,,25,,4241,968849,Coolio,Gangsta's Paradise
Richy Mitch & The Coal Miners - Evergreen,379,,33,,4586,968618,Richy Mitch & The Coal Miners,Evergreen
Jack Harlow - Lovin On Me,210,40.0,2,(x3),10362,965870,Jack Harlow,Lovin On Me
Jessica Shy - Kylančių Rankų,146,20.0,6,,23534,963884,Jessica Shy,Kylančių Rankų
Jung Kook - Standing Next to You,208,55.0,1,(x1),8740,956588,Jung Kook,Standing Next to You
OG Version - TIESIOG NEGALIÚ,470,75.0,2,(x3),6371,955740,OG Version,TIESIOG NEGALIÚ
Ed Sheeran - Shape of You,308,135.0,1,(x98),7430,955420,Ed Sheeran,Shape of You
Ariana Grande - Santa Tell Me,265,82.0,2,(x2),20320,954273,Ariana Grande,Santa Tell Me
Elley Duhé - MIDDLE OF THE NIGHT,397,56.0,3,(x1),4352,954163,Elley Duhé,MIDDLE OF THE NIGHT
THE ROOP - On Fire,347,59.0,1,(x31),19722,951231,THE ROOP,On Fire
Calvin Harris - One Kiss,405,90.0,1,(x45),5600,949200,Calvin Harris,One Kiss
Beach House - Space Song,593,,58,,2477,942948,Beach House,Space Song
24kGoldn - Mood,421,96.0,2,(x10),4895,941134,24kGoldn,Mood
"Chappell Roan - Good Luck, Babe!",187,2.0,10,,7297,937918,Chappell Roan,"Good Luck, Babe!"
Dynoro - In My Mind,453,96.0,1,(x23),5828,937501,Dynoro,In My Mind
Sia - Snowman,206,83.0,2,(x4),21464,935596,Sia,Snowman
Jessica Shy - Pilnatis (Ajajai),146,12.0,5,,23748,933213,Jessica Shy,Pilnatis (Ajajai)
Hotel Ugly - Shut up My Moms Calling - (Sped Up),413,,19,,3769,931761,Hotel Ugly,Shut up My Moms Calling - (Sped Up)
Andy Williams - It's the Most Wonderful Time of the Year,240,64.0,3,(x1),20155,927674,Andy Williams,It's the Most Wonderful Time of the Year
THE ROOP - Discoteque,241,62.0,1,(x21),25570,924845,THE ROOP,Discoteque
RAYE - Escapism.,301,42.0,4,,6707,923071,RAYE,Escapism.
Dean Martin - Let It Snow! Let It Snow! Let It Snow!,219,57.0,5,,24668,922717,Dean Martin,Let It Snow! Let It Snow! Let It Snow!
Milky Chance - Stolen Dance,604,19.0,4,,2552,916558,Milky Chance,Stolen Dance
Gabrielius Vagelis - Jei Leisi,262,28.0,2,(x8),14203,911957,Gabrielius Vagelis,Jei Leisi
Lady Gaga - Shallow,412,140.0,1,(x27),6438,911049,Lady Gaga,Shallow
Trevor Daniel - Falling,364,110.0,3,(x3),5081,910533,Trevor Daniel,Falling
Jovani - Nebijok,248,,17,,6569,909666,Jovani,Nebijok
Jessica Shy - Daug,146,18.0,4,,27052,904842,Jessica Shy,Daug
Doja Cat - Streets,443,81.0,3,(x5),5451,903634,Doja Cat,Streets
Dxrk ダーク - RAVE,361,28.0,2,(x2),6147,903443,Dxrk ダーク,RAVE
Remis Retro - Iki Aušros,415,,17,,4204,902875,Remis Retro,Iki Aušros
PinkPantheress - Boy's a liar Pt. 2,228,73.0,2,(x3),10006,901741,PinkPantheress,Boy's a liar Pt. 2
Adele - Easy On Me,254,88.0,1,(x4),13200,898466,Adele,Easy On Me
Ofenbach - Overdrive,293,,33,,5015,890147,Ofenbach,Overdrive
Kali Uchis - Moonlight,314,,13,,4445,888181,Kali Uchis,Moonlight
Rich Amiri - ONE CALL,207,15.0,8,,7137,883897,Rich Amiri,ONE CALL
Harry Styles - Late Night Talking,346,18.0,4,,10801,881255,Harry Styles,Late Night Talking
Justinas Jarutis - kalbėsimės/mylėsimės,384,,23,,4884,877289,Justinas Jarutis,kalbėsimės/mylėsimės
Vundabar - Alien Blues,499,,16,,3724,870269,Vundabar,Alien Blues
Doja Cat - Need To Know,360,2.0,9,,6248,867447,Doja Cat,Need To Know
Drake - Rich Flex,268,31.0,2,(x2),10111,866002,Drake,Rich Flex
Billie Eilish - Happier Than Ever,388,27.0,5,,8080,863440,Billie Eilish,Happier Than Ever
"Bob Sinclar - World, Hold On - FISHER Rework",354,,50,,4446,861905,Bob Sinclar,"World, Hold On - FISHER Rework"
Beyoncé - CUFF IT,329,2.0,6,,7792,859784,Beyoncé,CUFF IT
GJan - Atidaviau Tau Viską,331,,16,,4890,849276,GJan,Atidaviau Tau Viską
Macklemore & Ryan Lewis - Can't Hold Us,477,,92,,2780,845280,Macklemore & Ryan Lewis,Can't Hold Us
Måneskin - CORALINE,272,49.0,3,(x10),20491,842055,Måneskin,CORALINE
QV Trap - Panama Ibiza,476,,25,,3358,840932,QV Trap,Panama Ibiza
CYRIL - Stumblin' In,237,,31,,5561,839796,CYRIL,Stumblin' In
Jessica Shy - Nepyk Ant Manęs,146,8.0,6,,25312,839661,Jessica Shy,Nepyk Ant Manęs
Eminem - Houdini,146,19.0,4,,18214,831534,Eminem,Houdini
salvia palth - i was all over her,394,,54,,2959,824857,salvia palth,i was all over her
Billie Eilish - lovely,619,,13,,2579,822701,Billie Eilish,lovely
The Weeknd - In Your Eyes,392,69.0,2,(x1),5046,821750,The Weeknd,In Your Eyes
Ed Sheeran - Beautiful People,371,107.0,2,(x12),5767,820498,Ed Sheeran,Beautiful People
Free Finga - Chemija,245,8.0,4,,13347,820113,Free Finga,Chemija
Free Finga - Anglys,219,22.0,2,(x1),16255,819456,Free Finga,Anglys
Lil Nas X - THATS WHAT I WANT,369,3.0,10,,5253,814495,Lil Nas X,THATS WHAT I WANT
GAYLE - abcdefu,256,82.0,2,(x10),7310,812000,GAYLE,abcdefu
Alesso - Words,442,,35,,2953,810804,Alesso,Words
Taylor Swift - Cruel Summer,324,,23,,5774,810351,Taylor Swift,Cruel Summer
The Weeknd - Save Your Tears,331,10.0,6,,5204,810202,The Weeknd,Save Your Tears
ACRAZE - Do It To It,322,36.0,3,(x1),8638,807160,ACRAZE,Do It To It
Furytto - Deimantai,291,,38,,4217,803589,Furytto,Deimantai
Angelou - A Lyga,532,,15,,3094,797188,Angelou,A Lyga
A$AP Rocky - Sundress,241,,11,,6225,796019,A$AP Rocky,Sundress
Manu Chao - Me Gustas Tu,379,,25,,3663,795926,Manu Chao,Me Gustas Tu
Purple Disco Machine - Hypnotized,476,,12,,3596,794819,Purple Disco Machine,Hypnotized
Natasha Bedingfield - Unwritten,259,,13,,6435,794088,Natasha Bedingfield,Unwritten
Justinas Jarutis - Tu Palauk,500,5.0,5,,3965,791357,Justinas Jarutis,Tu Palauk
Nemo - The Code,93,21.0,1,(x1),51788,789946,Nemo,The Code
Baby Lasagna - Rim Tim Tagi Dim,102,19.0,4,,42515,789419,Baby Lasagna,Rim Tim Tagi Dim
Farruko - Pepas,403,,17,,5373,787258,Farruko,Pepas
Justin Bieber - Peaches,270,59.0,2,(x17),7408,782969,Justin Bieber,Peaches
Drake - IDGAF,193,28.0,2,(x3),9679,778781,Drake,IDGAF
Klangkarussell - Home,324,9.0,10,,6268,773430,Klangkarussell,Home
Fred again.. - Marea (We’ve Lost Dancing),509,,28,,2963,771888,Fred again..,Marea (We’ve Lost Dancing)
Powfu - death bed,382,43.0,6,,4315,770669,Powfu,death bed
Future - Life Is Good,412,41.0,4,,5755,769025,Future,Life Is Good
Ariana Grande - 7 rings,337,84.0,1,(x55),9124,767585,Ariana Grande,7 rings
Radvis - Kino filmai,204,,13,,6032,765853,Radvis,Kino filmai
Adam Port - Move,134,33.0,6,,8518,763179,Adam Port,Move
