Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Bad Bunny - Tarot,615,162.0,5,,35450,2963334,Bad Bunny,Tarot
Grupo Firme - Calidad,747,45.0,3,(x3),13754,2952694,Grupo Firme,Calidad
JHAYCO - CÓMO SE SIENTE - Remix,1166,10.0,4,,8137,2916610,JHAYCO,CÓMO SE SIENTE - Remix
Jimin - Like Crazy,477,57.0,1,(x1),15871,2904940,Jimin,Like Crazy
Aventura - Dile al Amor,822,19.0,4,,12614,2899692,Aventura,Dile al Amor
Christian Nodal - Aquí Abajo,1219,,11,,5869,2896304,Christian Nodal,Aquí Abajo
Grupo Firme - Qué Onda Perdida,501,63.0,1,(x1),17822,2866794,Grupo Firme,Qué Onda Perdida
KAROL G - Tusa,947,151.0,1,(x93),18102,2865832,KAROL G,Tusa
Vicente Fernández - Un Millón de Primaveras,1033,7.0,2,(x1),7148,2854522,Vicente Fernández,Un Millón de Primaveras
Bacilos - Caraluna,1279,,27,,5915,2844687,Bacilos,Caraluna
Quevedo - Columbia,475,70.0,3,(x13),10676,2834024,Quevedo,Columbia
Bad Bunny - LA NOCHE DE ANOCHE,778,185.0,2,(x60),27411,2822139,Bad Bunny,LA NOCHE DE ANOCHE
The Weeknd - Blinding Lights,1252,83.0,4,,4755,2784192,The Weeknd,Blinding Lights
KAROL G - MI EX TENÍA RAZÓN,440,23.0,7,,8996,2744737,KAROL G,MI EX TENÍA RAZÓN
ChiChi Peralta - Procura,1343,,13,,8454,2705723,ChiChi Peralta,Procura
Anuel AA - Hasta Que Dios Diga,1200,4.0,1,(x1),5254,2674232,Anuel AA,Hasta Que Dios Diga
Calibre 50 - A La Antigüita,894,70.0,4,,8154,2673618,Calibre 50,A La Antigüita
Bad Bunny - Un Coco,684,,13,,23495,2624591,Bad Bunny,Un Coco
Bad Bunny - Safaera,1034,155.0,1,(x95),13483,2618277,Bad Bunny,Safaera
J Balvin - UN PESO,1235,3.0,6,,8574,2615977,J Balvin,UN PESO
Xavi - La Víctima,316,115.0,2,(x42),20587,2606866,Xavi,La Víctima
Becky G - MAMIII,690,83.0,1,(x1),8253,2515786,Becky G,MAMIII
Los Enanitos Verdes - Lamento Boliviano,1278,,49,,4093,2466531,Los Enanitos Verdes,Lamento Boliviano
Jimin - Who,97,97.0,1,(x95),38082,2457315,Jimin,Who
La Oreja de Van Gogh - Rosas,730,,13,,9077,2410749,La Oreja de Van Gogh,Rosas
Luis Miguel - La Incondicional,1260,,12,,8861,2397820,Luis Miguel,La Incondicional
Bad Bunny - Una Vez,1188,,15,,10736,2383145,Bad Bunny,Una Vez
Grupo Frontera - No Se Va - En Vivo,610,,14,,6989,2381335,Grupo Frontera,No Se Va - En Vivo
J Balvin - QUE PRETENDES,1330,47.0,4,,5747,2377592,J Balvin,QUE PRETENDES
Anuel AA - China,1001,192.0,1,(x88),10473,2338533,Anuel AA,China
Bad Bunny - MONACO,298,73.0,1,(x13),57170,2328641,Bad Bunny,MONACO
Anuel AA - Sola (Remix),1079,122.0,6,,4814,2292654,Anuel AA,Sola (Remix)
Peso Pluma - LADY GAGA,381,25.0,5,,10058,2268792,Peso Pluma,LADY GAGA
Franco De Vita - Tú de Qué Vas,1016,,21,,6908,2260702,Franco De Vita,Tú de Qué Vas
Yuridia - Qué Agonía,641,,24,,6091,2246891,Yuridia,Qué Agonía
Arctic Monkeys - I Wanna Be Yours,767,,53,,4087,2246327,Arctic Monkeys,I Wanna Be Yours
Taiu - Rara Vez,610,,22,,6159,2238583,Taiu,Rara Vez
Rauw Alejandro - LOKERA,674,,15,,6096,2233899,Rauw Alejandro,LOKERA
JHAYCO - No Me Conoce - Remix,644,,23,,5171,2227594,JHAYCO,No Me Conoce - Remix
Fuerza Regida - SABOR FRESA,483,,15,,6902,2220225,Fuerza Regida,SABOR FRESA
Bad Bunny - WHERE SHE GOES,340,102.0,2,(x1),25871,2202706,Bad Bunny,WHERE SHE GOES
Calibre 50 - Si Te Pudiera Mentir,782,,12,,4608,2199254,Calibre 50,Si Te Pudiera Mentir
Alejandro Fernández - Me Dediqué a Perderte,1120,,48,,4627,2192462,Alejandro Fernández,Me Dediqué a Perderte
Romeo Santos - Propuesta Indecente,690,,11,,8789,2176844,Romeo Santos,Propuesta Indecente
Bad Bunny - BOOKER T,832,85.0,5,,20087,2157476,Bad Bunny,BOOKER T
Bad Bunny - Party,398,112.0,5,,29018,2150651,Bad Bunny,Party
