Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Al James - Pa-umaga,1257,,36,,225671,116566329,Al James,Pa-umaga
Orange & Lemons - Heaven Knows - This Angel Has Flown,468,,13,,420885,115476480,Orange & Lemons,Heaven Knows - This Angel Has Flown
Ed Sheeran - Photograph,2864,124.0,1,(x14),154212,115277975,Ed Sheeran,Photograph
One Direction - Night Changes,1703,31.0,5,,469084,114997735,One Direction,Night Changes
Bruno Mars - That's What I Like,1436,145.0,2,(x35),298318,114597813,Bruno Mars,That's What I Like
Taylor Swift - august,928,14.0,1,(x1),615751,114324677,Taylor Swift,august
Mitski - My Love Mine All Mine,398,112.0,2,(x4),528294,114281267,Mitski,My Love Mine All Mine
Silent Sanctuary - Ikaw Lamang,1716,,45,,183265,114043920,Silent Sanctuary,Ikaw Lamang
PDL - Sa Susunod Na Lang,1537,170.0,4,,183302,113752217,PDL,Sa Susunod Na Lang
December Avenue - Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),1616,1.0,10,,154429,113234285,December Avenue,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)
Billie Eilish - BIRDS OF A FEATHER,158,138.0,3,(x102),957979,110402662,Billie Eilish,BIRDS OF A FEATHER
Magnus Haven - Imahe,1276,205.0,1,(x27),286359,108929098,Magnus Haven,Imahe
TJ Monterde - Dating Tayo,1387,,25,,286265,107766559,TJ Monterde,Dating Tayo
Olivia Rodrigo - traitor,1060,122.0,4,,212249,107687505,Olivia Rodrigo,traitor
Anne-Marie - 2002,1631,76.0,3,(x2),172368,107041561,Anne-Marie,2002
Zack Tabudlo - Habang Buhay,784,182.0,2,(x72),331094,106206572,Zack Tabudlo,Habang Buhay
TONEEJAY - 711,390,96.0,1,(x20),663385,106061196,TONEEJAY,711
Zack Tabudlo - Nangangamba,935,80.0,4,,206998,105566851,Zack Tabudlo,Nangangamba
Ruth B. - Dandelions,1121,,18,,147252,103499629,Ruth B.,Dandelions
Harry Styles - As It Was,702,47.0,4,,269347,102911785,Harry Styles,As It Was
Conan Gray - Heather,1413,1.0,10,,302684,102587737,Conan Gray,Heather
Unique Salonga - Sino,1157,,39,,151159,101453981,Unique Salonga,Sino
Arctic Monkeys - I Wanna Be Yours,805,,27,,241083,100597156,Arctic Monkeys,I Wanna Be Yours
The Chainsmokers - Closer,1483,217.0,1,(x110),500470,100064788,The Chainsmokers,Closer
Al James - PSG,945,42.0,7,,219339,99415429,Al James,PSG
mrld - Ligaya,917,,18,,157842,99026471,mrld,Ligaya
Denise Julia - NVMD,883,,14,,200607,98003607,Denise Julia,NVMD
O SIDE MAFIA - Get Low,307,86.0,1,(x28),722990,97982116,O SIDE MAFIA,Get Low
Hev Abi - Lil Kasalanan Shortie,374,44.0,6,,540793,96928699,Hev Abi,Lil Kasalanan Shortie
Parokya Ni Edgar - One and Only,1945,,34,,101806,96812561,Parokya Ni Edgar,One and Only
Taylor Swift - All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),853,55.0,1,(x21),576095,96673446,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)
Ariana Grande - we can't be friends (wait for your love),230,81.0,2,(x19),742790,96637246,Ariana Grande,we can't be friends (wait for your love)
Troye Sivan - Strawberries & Cigarettes,1426,,20,,133754,96303528,Troye Sivan,Strawberries & Cigarettes
Daniel Caesar - Always,564,,18,,264067,95709939,Daniel Caesar,Always
Moonstar88 - Migraine,2191,,38,,120621,95614449,Moonstar88,Migraine
The Weeknd - One Of The Girls,441,17.0,8,,409431,95161555,The Weeknd,One Of The Girls
Ben&Ben - Make It With You,1158,110.0,1,(x7),281140,93099581,Ben&Ben,Make It With You
Cup of Joe - Estranghero,641,,41,,245151,92653090,Cup of Joe,Estranghero
Troye Sivan - Angel Baby,684,163.0,1,(x12),332686,92462624,Troye Sivan,Angel Baby
Joji - Sanctuary,1228,,16,,207724,92305450,Joji,Sanctuary
Taylor Swift - Enchanted,760,3.0,7,,302187,91896138,Taylor Swift,Enchanted
NIKI - Every Summertime,767,101.0,2,(x14),309361,91749198,NIKI,Every Summertime
Olivia Rodrigo - deja vu,985,95.0,2,(x3),342818,91430626,Olivia Rodrigo,deja vu
Taylor Swift - Style,849,,12,,342711,91067125,Taylor Swift,Style
Pink Sweat$ - At My Worst,824,228.0,1,(x15),272897,90694597,Pink Sweat$,At My Worst
December Avenue - Bulong,1188,22.0,7,,179184,90509333,December Avenue,Bulong
Janine - Pelikula,1043,,31,,154449,89583948,Janine,Pelikula
Flow G - Rapstar,527,4.0,9,,271135,89171470,Flow G,Rapstar
BTS - Dynamite,756,219.0,1,(x46),503551,89135428,BTS,Dynamite
Ed Sheeran - Perfect,1656,153.0,1,(x10),254021,88941489,Ed Sheeran,Perfect
Eraserheads - Ang Huling El Bimbo,2766,,33,,115334,88618687,Eraserheads,Ang Huling El Bimbo
Maroon 5 - Memories,920,162.0,1,(x78),462365,88560725,Maroon 5,Memories
Dionela - Musika,537,,23,,347697,88363947,Dionela,Musika
The Goo Goo Dolls - Iris,2080,,62,,194311,88086779,The Goo Goo Dolls,Iris
Silent Sanctuary - Pasensya Ka Na,1869,,30,,142779,87504378,Silent Sanctuary,Pasensya Ka Na
Rob Deniel - RomCom,314,,12,,365463,86286160,Rob Deniel,RomCom
Shanti Dope - City Girl,655,,17,,195665,86215897,Shanti Dope,City Girl
Taylor Swift - cardigan,824,26.0,1,(x13),448891,85822079,Taylor Swift,cardigan
Taylor Swift - Blank Space,1214,,25,,223521,85480147,Taylor Swift,Blank Space
Rex Orange County - THE SHADE,572,88.0,3,(x15),288742,85202782,Rex Orange County,THE SHADE
Hev Abi - Para Sa Streets,415,,17,,358240,85129616,Hev Abi,Para Sa Streets
Lo ki - Kagome,732,73.0,6,,236214,84907755,Lo ki,Kagome
The Kid LAROI - Stay,635,138.0,1,(x45),356578,84796217,The Kid LAROI,Stay
mrld - Ikaw Pa Rin,720,,31,,174416,84391696,mrld,Ikaw Pa Rin
"Dan + Shay - 10,000 Hours",1033,157.0,2,(x4),257187,84309735,Dan + Shay,"10,000 Hours"
Post Malone - Sunflower - Spider-Man: Into the Spider-Verse,1092,91.0,3,(x15),230285,84238390,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse
Sam Smith - Too Good At Goodbyes,1576,108.0,1,(x25),315624,84195431,Sam Smith,Too Good At Goodbyes
Nateman - PAREHAS TAYO,369,54.0,2,(x8),509871,84136368,Nateman,PAREHAS TAYO
Arthur Nery - Binhi,1099,,11,,181269,84012253,Arthur Nery,Binhi
Sugarcane - Leonora,547,,21,,235201,83653927,Sugarcane,Leonora
Rob Deniel - Miss Miss,306,,14,,378880,83209099,Rob Deniel,Miss Miss
Jeremy Zucker - comethru,1140,139.0,3,(x8),204985,82573400,Jeremy Zucker,comethru
